,winner_idx,wins,traffic,conversion
0,1,112,2201,0.05088596092685143
1,1,68,1550,0.04387096774193548
2,1,58,1401,0.04139900071377588
3,1,84,1598,0.052565707133917394
4,1,113,2614,0.04322876817138485
5,1,108,2555,0.042270058708414875
6,1,75,1401,0.05353319057815846
7,1,84,1411,0.059532246633593196
8,1,128,2620,0.04885496183206107
9,1,861,18791,0.045819807354584643
10,1,63,1401,0.044967880085653104
11,1,372,8199,0.045371386754482254
12,1,145,2979,0.048674051695199734
13,1,360,7369,0.048853304383227034
14,1,432,8359,0.05168082306495992
15,1,230,4601,0.049989132797218
16,1,71,1447,0.04906703524533518
17,1,144,3019,0.04769791321629679
18,1,69,1402,0.049215406562054205
19,1,65,1401,0.046395431834404
20,1,316,7103,0.04448824440377305
21,1,498,9602,0.051864194959383464
22,1,68,1401,0.04853675945753034
23,1,153,2936,0.052111716621253405
24,1,289,6222,0.04644808743169399
25,1,366,8019,0.04564160119715675
26,1,139,2726,0.05099046221570066
27,1,54,1417,0.038108680310515175
28,1,64,1401,0.04568165596002855
29,1,214,4827,0.04433395483737311
30,1,59,1412,0.04178470254957507
31,1,71,1407,0.05046197583511016
32,0,60,1401,0.042826552462526764
33,1,88,1796,0.04899777282850779
34,1,76,1494,0.050870147255689425
35,1,90,1819,0.04947773501924134
36,1,525,11917,0.04405471175631451
37,1,142,2874,0.049408489909533754
38,1,62,1401,0.04425410421127766
39,1,499,10659,0.04681489820808706
40,1,74,1401,0.05281941470378301
41,1,407,8922,0.04561757453485765
42,1,72,1781,0.04042672655811342
43,1,79,1725,0.04579710144927536
44,1,248,5578,0.044460380064539264
45,1,347,8081,0.04294023016953347
46,1,72,1483,0.048550236008091704
47,1,149,3078,0.048408057179987
48,1,576,11402,0.0505174530784073
49,1,111,2667,0.04161979752530934
50,1,887,18978,0.046738328591000106
51,1,236,5306,0.0444779494911421
52,1,67,1401,0.04782298358315489
53,1,606,12297,0.04928031227128568
54,1,382,7524,0.050770866560340244
55,1,134,2395,0.055949895615866385
56,1,263,5273,0.049876730513938934
57,1,498,10143,0.04909790002957705
58,1,99,2041,0.04850563449289564
59,1,67,1404,0.04772079772079772
60,1,222,4849,0.045782635594968035
61,1,63,1401,0.044967880085653104
62,1,130,2916,0.04458161865569273
63,1,780,16650,0.04684684684684685
64,1,77,1589,0.048458149779735685
65,1,70,1401,0.049964311206281226
66,1,442,9603,0.0460272831406852
67,1,132,2743,0.048122493620123954
68,0,94,2098,0.044804575786463297
69,1,111,2057,0.05396208070004861
70,0,51,1401,0.03640256959314775
71,1,939,19035,0.049330181245074864
72,1,498,11459,0.04345928964132996
73,1,60,1401,0.042826552462526764
74,1,104,2049,0.05075646656905808
75,1,274,6621,0.04138347681619091
76,1,711,15665,0.04538780721353335
77,1,69,1404,0.049145299145299144
78,1,142,3049,0.0465726467694326
79,1,317,7089,0.044717167442516574
80,1,68,1454,0.04676753782668501
81,1,411,7203,0.05705955851728446
82,1,103,2028,0.050788954635108484
83,0,176,4300,0.04093023255813953
84,1,238,4824,0.04933665008291874
85,1,286,6238,0.04584802821417121
86,1,74,1419,0.05214940098661029
87,1,244,5381,0.045344731462553425
88,1,312,6147,0.05075646656905808
89,1,78,1401,0.055674518201284794
90,1,81,1401,0.057815845824411134
91,1,240,4737,0.0506649778340722
92,1,71,1591,0.044626021370207415
93,0,100,1987,0.050327126321087066
94,1,710,15420,0.046044098573281456
95,1,207,4283,0.04833060938594443
96,1,77,1612,0.047766749379652605
97,1,74,1401,0.05281941470378301
98,1,127,3131,0.04056212072820185
99,1,78,1856,0.04202586206896552
