,winner_idx,wins,traffic,conversion
0,1,287,5934,0.04836535220761712
1,0,180,3927,0.04583651642475172
2,1,73,1401,0.052105638829407566
3,1,64,1401,0.04568165596002855
4,1,80,1401,0.05710206995003569
5,1,353,7094,0.04976036086833944
6,1,150,3117,0.04812319538017324
7,1,68,1401,0.04853675945753034
8,0,74,1401,0.05281941470378301
9,1,121,2897,0.041767345529858474
10,1,77,1401,0.054960742326909354
11,0,88,1732,0.050808314087759814
12,1,73,1401,0.052105638829407566
13,1,65,1418,0.045839210155148094
14,1,63,1401,0.044967880085653104
15,1,65,1401,0.046395431834404
16,1,77,1446,0.05325034578146611
17,1,69,1451,0.04755341144038594
18,0,87,1813,0.04798676227247656
19,1,410,9159,0.04476471230483677
20,0,60,1401,0.042826552462526764
21,1,139,2962,0.046927751519243756
22,1,84,1401,0.059957173447537475
23,1,93,2136,0.04353932584269663
24,1,699,15690,0.044550669216061184
25,1,71,1401,0.05067808708065667
26,1,62,1401,0.04425410421127766
27,1,151,3204,0.04712858926342072
28,1,65,1401,0.046395431834404
29,1,74,1406,0.05263157894736842
30,1,95,1967,0.04829689883070666
31,0,71,1401,0.05067808708065667
32,1,81,1778,0.045556805399325086
33,1,160,3206,0.049906425452276984
34,1,131,2792,0.04691977077363897
35,0,49,1401,0.03497501784439686
36,1,156,3665,0.04256480218281037
37,1,74,1401,0.05281941470378301
38,1,65,1401,0.046395431834404
39,1,82,1402,0.05848787446504993
40,1,61,1401,0.04354032833690221
41,1,71,1401,0.05067808708065667
42,1,60,1401,0.042826552462526764
43,1,61,1401,0.04354032833690221
44,1,57,1415,0.040282685512367494
45,1,76,1505,0.0504983388704319
46,0,65,1752,0.037100456621004564
47,1,81,1401,0.057815845824411134
48,1,97,2011,0.04823470909995027
49,1,60,1401,0.042826552462526764
50,1,113,2467,0.045804620997162544
51,0,72,1422,0.05063291139240506
52,1,170,3661,0.04643540016388965
53,1,136,2661,0.051108605787298006
54,1,210,4722,0.044472681067344345
55,1,65,1576,0.041243654822335024
56,1,58,1414,0.04101838755304102
57,1,51,1408,0.03622159090909091
58,1,49,1407,0.03482587064676617
59,1,65,1401,0.046395431834404
60,1,185,4412,0.041931097008159564
61,1,70,1401,0.049964311206281226
62,1,68,1401,0.04853675945753034
63,1,389,8295,0.04689572031344183
64,1,79,1885,0.04190981432360743
65,1,247,5299,0.046612568409133796
66,0,63,1405,0.044839857651245554
67,1,213,4265,0.049941383352872216
68,1,60,1401,0.042826552462526764
69,1,163,3638,0.04480483782297966
70,1,54,1401,0.03854389721627409
71,1,123,2862,0.0429769392033543
72,1,398,8849,0.04497683354051305
73,1,77,1401,0.054960742326909354
74,1,71,1401,0.05067808708065667
75,1,64,1520,0.042105263157894736
76,0,75,1600,0.046875
77,0,53,1406,0.03769559032716927
78,1,70,1401,0.049964311206281226
79,1,78,1401,0.055674518201284794
80,0,61,1568,0.0389030612244898
81,1,60,1544,0.038860103626943004
82,1,111,2264,0.04902826855123675
83,0,96,2130,0.04507042253521127
84,1,68,1401,0.04853675945753034
85,1,145,3731,0.038863575448941305
86,1,113,2638,0.04283548142532222
87,1,75,1401,0.05353319057815846
88,1,73,1482,0.049257759784075573
89,1,75,1401,0.05353319057815846
90,1,86,1401,0.06138472519628837
91,0,394,8427,0.04675447964874807
92,1,110,2371,0.046393926613243354
93,1,64,1401,0.04568165596002855
94,1,68,1401,0.04853675945753034
95,1,127,2782,0.04565061107117182
96,1,77,1401,0.054960742326909354
97,1,74,1478,0.05006765899864682
98,1,81,1401,0.057815845824411134
99,0,64,1530,0.04183006535947712
