,winner_idx,wins,traffic,conversion
0,0,68,1401,0.04853675945753034
1,1,59,1401,0.042112776588151324
2,1,135,2679,0.05039193729003359
3,1,74,1463,0.050580997949419004
4,0,62,1401,0.04425410421127766
5,0,87,1611,0.054003724394785846
6,0,48,1401,0.034261241970021415
7,0,99,1933,0.0512157268494568
8,1,58,1493,0.03884795713328868
9,1,95,2180,0.04357798165137615
10,1,781,16581,0.04710210481876847
11,1,99,2233,0.04433497536945813
12,1,187,3703,0.05049959492303538
13,0,133,2532,0.05252764612954187
14,1,45,1401,0.032119914346895075
15,1,107,2693,0.03973264017823988
16,0,81,1646,0.049210206561360874
17,1,129,3042,0.04240631163708087
18,1,81,1401,0.057815845824411134
19,1,55,1401,0.039257673090649536
20,1,81,1791,0.04522613065326633
21,1,246,5529,0.04449267498643516
22,1,76,1452,0.05234159779614325
23,1,66,1401,0.047109207708779445
24,1,72,1401,0.05139186295503212
25,1,77,1401,0.054960742326909354
26,1,59,1403,0.042052744119743406
27,0,91,2083,0.043686989918386945
28,0,63,1406,0.04480796586059744
29,1,191,3598,0.05308504724847137
30,1,76,1401,0.05424696645253391
31,1,61,1401,0.04354032833690221
32,1,104,2203,0.047208352246935995
33,0,172,3906,0.044034818228366614
34,1,69,1402,0.049215406562054205
35,1,64,1401,0.04568165596002855
36,1,61,1599,0.03814884302689181
37,1,69,1401,0.04925053533190578
38,0,166,3711,0.044731878199946104
39,1,82,1401,0.05852962169878658
40,1,118,2583,0.045683313975996905
41,0,96,1792,0.05357142857142857
42,1,52,1401,0.037116345467523196
43,1,54,1401,0.03854389721627409
44,0,88,1930,0.04559585492227979
45,1,87,1401,0.06209850107066381
46,1,66,1401,0.047109207708779445
47,1,61,1533,0.03979125896934116
48,0,212,4426,0.04789877993673746
49,0,77,1401,0.054960742326909354
50,1,86,1704,0.05046948356807512
51,1,65,1401,0.046395431834404
52,1,53,1423,0.03724525650035137
53,0,219,5199,0.042123485285631854
54,1,81,1428,0.05672268907563025
55,0,51,1401,0.03640256959314775
56,1,59,1402,0.04208273894436519
57,1,63,1402,0.0449358059914408
58,1,93,2098,0.04432793136320305
59,1,102,2179,0.046810463515374025
60,1,69,1401,0.04925053533190578
61,0,61,1403,0.043478260869565216
62,1,66,1430,0.046153846153846156
63,1,67,1472,0.04551630434782609
64,1,66,1401,0.047109207708779445
65,1,58,1401,0.04139900071377588
66,1,61,1401,0.04354032833690221
67,1,131,3050,0.04295081967213115
68,0,250,5646,0.044279135671271695
69,0,61,1408,0.04332386363636364
70,0,68,1401,0.04853675945753034
71,1,130,2863,0.045406915822563745
72,1,219,4897,0.04472125791300796
73,0,77,1743,0.04417670682730924
74,0,131,2942,0.04452753229095853
75,1,96,2107,0.045562411010915994
76,1,108,1920,0.05625
77,1,65,1401,0.046395431834404
78,1,71,1401,0.05067808708065667
79,1,149,3370,0.04421364985163205
80,1,79,1401,0.05638829407566024
81,1,71,1401,0.05067808708065667
82,1,174,3655,0.047606019151846785
83,1,68,1802,0.03773584905660377
84,0,128,2991,0.042795051822133064
85,1,77,1401,0.054960742326909354
86,1,84,1401,0.059957173447537475
87,1,61,1401,0.04354032833690221
88,1,187,3611,0.051786208806424816
89,1,71,1407,0.05046197583511016
90,0,70,1686,0.04151838671411625
91,1,65,1401,0.046395431834404
92,1,76,1401,0.05424696645253391
93,1,67,2095,0.03198090692124105
94,1,80,1401,0.05710206995003569
95,1,92,2267,0.04058226731363035
96,1,90,2248,0.0400355871886121
97,1,117,2179,0.053694355208811384
98,0,191,4204,0.04543292102759277
99,1,65,1401,0.046395431834404
