,n_arms,epsilon,true_winner_idx,winner_idx,true_winner_ctr,winner_ctr,traffic,wins,baseline
248,3.0,0.8,0.0,0.0,0.19820465059641623,0.19820465059641623,14723.0,2499.0,0.17644778181358256
249,3.0,0.8,2.0,2.0,0.20702394430118998,0.20702394430118998,5342.0,890.0,0.17614920937106082
250,3.0,0.8,0.0,0.0,0.28138372818474944,0.28138372818474944,9223.0,2120.0,0.23872269750557804
251,3.0,0.8,1.0,1.0,0.24182130799768214,0.24182130799768214,1004.0,215.0,0.21464255881525726
252,3.0,0.8,2.0,2.0,0.3028712250345368,0.3028712250345368,1004.0,194.0,0.19370306739896545
253,3.0,0.8,1.0,1.0,0.2134815581930586,0.2134815581930586,24099.0,3810.0,0.1707557195159443
254,3.0,0.8,2.0,2.0,0.2611525650136632,0.2611525650136632,2304.0,393.0,0.18619148663451188
255,3.0,0.8,0.0,0.0,0.21658993196104828,0.21658993196104828,7031.0,1193.0,0.17791177402425393
256,4.0,0.1,3.0,3.0,0.26626285863936533,0.26626285863936533,10132.0,2540.0,0.21261869085667073
257,4.0,0.1,0.0,0.0,0.21303324064442353,0.21303324064442353,3873.0,765.0,0.19069485891590884
258,4.0,0.1,0.0,0.0,0.2562222187738178,0.2562222187738178,59860.0,14616.0,0.23704867067187785
259,4.0,0.1,2.0,2.0,0.3244116592709772,0.3244116592709772,1005.0,313.0,0.2131649391893048
260,4.0,0.1,0.0,0.0,0.3246533536600345,0.3246533536600345,4147.0,1258.0,0.26809859490106513
261,4.0,0.1,2.0,2.0,0.3239010958901505,0.3239010958901505,2155.0,642.0,0.19249890327838756
262,4.0,0.1,1.0,1.0,0.2577882931014759,0.2577882931014759,2285.0,564.0,0.19025418406140773
263,4.0,0.1,1.0,1.0,0.3278385568549841,0.3278385568549841,7946.0,2140.0,0.23463790056420786
264,4.0,0.1,1.0,2.0,0.2633920860000136,0.26166219056481294,1091.0,261.0,0.21997931910751684
265,4.0,0.1,0.0,0.0,0.23916962232346367,0.23916962232346367,10478.0,2361.0,0.17756311779515557
266,4.0,0.1,0.0,0.0,0.22006096443542955,0.22006096443542955,9297.0,2045.0,0.17677915277171524
267,4.0,0.1,1.0,1.0,0.22893701511360098,0.22893701511360098,1005.0,211.0,0.17385645234894806
268,4.0,0.1,0.0,0.0,0.22468357690104485,0.22468357690104485,34982.0,7602.0,0.17196462925997236
269,4.0,0.1,1.0,1.0,0.2942335605859252,0.2942335605859252,3114.0,875.0,0.2301157767481548
270,4.0,0.1,0.0,0.0,0.23874081360756025,0.23874081360756025,1870.0,403.0,0.17891734539198945
271,4.0,0.1,3.0,3.0,0.25903717256357145,0.25903717256357145,3694.0,931.0,0.20593985650676067
272,4.0,0.2,0.0,0.0,0.2623934525346414,0.2623934525346414,71001.0,18244.0,0.23645377276906743
273,4.0,0.2,3.0,3.0,0.2107808771669029,0.2107808771669029,1323.0,237.0,0.14557589944699703
274,4.0,0.2,0.0,0.0,0.28430283995755223,0.28430283995755223,11184.0,2973.0,0.22114643725533042
275,4.0,0.2,2.0,1.0,0.23124299037626286,0.22275413554799353,1065.0,217.0,0.19901224032941472
276,4.0,0.2,1.0,1.0,0.2747803818517707,0.2747803818517707,1686.0,431.0,0.18961238041041906
277,4.0,0.2,2.0,2.0,0.2622485477244963,0.2622485477244963,100004.0,25259.0,0.22733412756268215
278,4.0,0.2,2.0,2.0,0.2564237136501828,0.2564237136501828,12806.0,3168.0,0.2267253887489673
279,4.0,0.2,1.0,1.0,0.2394602563888801,0.2394602563888801,1136.0,255.0,0.17454672893423964
280,4.0,0.2,2.0,2.0,0.24651662583893286,0.24651662583893286,1094.0,244.0,0.16701254985425285
281,4.0,0.2,0.0,0.0,0.24568600625878148,0.24568600625878148,5092.0,1171.0,0.19723505460460872
282,4.0,0.2,3.0,3.0,0.29208542352991673,0.29208542352991673,1005.0,235.0,0.1475345893849222
283,4.0,0.2,3.0,3.0,0.2222242078702576,0.2222242078702576,6489.0,1354.0,0.19362890643556235
284,4.0,0.2,1.0,1.0,0.21730080500000934,0.21730080500000934,12251.0,2625.0,0.18790900117111395
285,4.0,0.2,0.0,0.0,0.28615648724609033,0.28615648724609033,4436.0,1214.0,0.20276446716432275
286,4.0,0.2,1.0,1.0,0.26974641162135243,0.26974641162135243,3639.0,945.0,0.2283015585408023
287,4.0,0.2,3.0,3.0,0.2380503693775965,0.2380503693775965,5686.0,1270.0,0.18371459365392256
288,4.0,0.30000000000000004,1.0,1.0,0.20348164949357803,0.20348164949357803,34325.0,6808.0,0.19147955043753234
289,4.0,0.30000000000000004,3.0,3.0,0.28244509382833394,0.28244509382833394,1005.0,231.0,0.17536273440436512
290,4.0,0.30000000000000004,1.0,1.0,0.22422603930611437,0.22422603930611437,28499.0,6121.0,0.2096835592082263
291,4.0,0.30000000000000004,2.0,2.0,0.2327852218074477,0.2327852218074477,6196.0,1374.0,0.20237787543846267
292,4.0,0.30000000000000004,3.0,3.0,0.18536294266682835,0.18536294266682835,7153.0,1162.0,0.15417864537410841
293,4.0,0.30000000000000004,2.0,2.0,0.21472923855665776,0.21472923855665776,4916.0,1018.0,0.1897206845655109
294,4.0,0.30000000000000004,0.0,0.0,0.2568583140025909,0.2568583140025909,20522.0,4811.0,0.20866647633872776
295,4.0,0.30000000000000004,2.0,2.0,0.21904102185956692,0.21904102185956692,1308.0,267.0,0.18027746573254594
296,4.0,0.30000000000000004,1.0,1.0,0.28645785297207976,0.28645785297207976,10495.0,2774.0,0.24157137945093038
297,4.0,0.30000000000000004,0.0,0.0,0.2432051191160437,0.2432051191160437,62140.0,13562.0,0.1837469756696248
298,4.0,0.30000000000000004,2.0,2.0,0.27384183706938314,0.27384183706938314,1213.0,298.0,0.20950419353000302
299,4.0,0.30000000000000004,1.0,1.0,0.23659500650407037,0.23659500650407037,8447.0,1832.0,0.1999489954842272
300,4.0,0.30000000000000004,0.0,0.0,0.21796520101533948,0.21796520101533948,8402.0,1772.0,0.19793146629809605
301,4.0,0.30000000000000004,3.0,3.0,0.20594086753840968,0.20594086753840968,7163.0,1365.0,0.18408379121000057
302,4.0,0.30000000000000004,3.0,3.0,0.2894508516934763,0.2894508516934763,3368.0,807.0,0.24197711989024184
303,4.0,0.30000000000000004,0.0,0.0,0.21165014337192023,0.21165014337192023,1228.0,197.0,0.16333179190259628
304,4.0,0.4,1.0,1.0,0.20448560499663246,0.20448560499663246,1925.0,348.0,0.16412355861267075
305,4.0,0.4,2.0,2.0,0.1798625683324138,0.1798625683324138,100004.0,17270.0,0.16762540960393896
306,4.0,0.4,1.0,1.0,0.23843894782578234,0.23843894782578234,8925.0,1755.0,0.17209054468645707
307,4.0,0.4,2.0,2.0,0.26806125502656797,0.26806125502656797,2507.0,581.0,0.2103675224855855
308,4.0,0.4,1.0,1.0,0.304939196072491,0.304939196072491,1005.0,212.0,0.1838702202658073
309,4.0,0.4,3.0,3.0,0.2196483617139785,0.2196483617139785,2033.0,411.0,0.196955455498536
310,4.0,0.4,3.0,3.0,0.3037965757644448,0.3037965757644448,1005.0,242.0,0.22715401886649195
311,4.0,0.4,0.0,0.0,0.2592818350433722,0.2592818350433722,4165.0,979.0,0.20907829282907273
312,4.0,0.4,0.0,0.0,0.27818437756169145,0.27818437756169145,1005.0,228.0,0.1943411896125272
313,4.0,0.4,0.0,1.0,0.25182155881979035,0.23936464719880166,3227.0,711.0,0.21353025968729142
314,4.0,0.4,2.0,2.0,0.284714467974644,0.284714467974644,3269.0,839.0,0.2176511463175791
315,4.0,0.4,0.0,0.0,0.28064502657238033,0.28064502657238033,2867.0,656.0,0.2200356831889243
316,4.0,0.4,2.0,2.0,0.27083899180872767,0.27083899180872767,1519.0,378.0,0.21344506092876625
317,4.0,0.4,0.0,2.0,0.2244141953699709,0.22299607843465238,100004.0,20323.0,0.18526573237208685
318,4.0,0.4,3.0,3.0,0.26586200405111426,0.26586200405111426,15608.0,3748.0,0.21382472618912476
319,4.0,0.4,3.0,3.0,0.2710547789377832,0.2710547789377832,2705.0,679.0,0.23214799562577518
320,4.0,0.5,3.0,3.0,0.2482273939858794,0.2482273939858794,10819.0,2379.0,0.20167535106141904
321,4.0,0.5,3.0,3.0,0.2641354618123447,0.2641354618123447,13935.0,3269.0,0.2233330464092615
322,4.0,0.5,1.0,1.0,0.22694093563449128,0.22694093563449128,1553.0,316.0,0.18668207267071146
323,4.0,0.5,2.0,2.0,0.29600253210805894,0.29600253210805894,1005.0,235.0,0.20428893312100901
324,4.0,0.5,3.0,3.0,0.3118179839630418,0.3118179839630418,1073.0,263.0,0.2317463675537315
325,4.0,0.5,1.0,1.0,0.25915546991401855,0.25915546991401855,1370.0,316.0,0.2065695445595838
326,4.0,0.5,1.0,1.0,0.2306450354602611,0.2306450354602611,1220.0,222.0,0.16536500387026903
327,4.0,0.5,1.0,1.0,0.23820543089321888,0.23820543089321888,5754.0,1139.0,0.18013187486566723
328,4.0,0.5,1.0,1.0,0.19015173800646795,0.19015173800646795,10954.0,1876.0,0.1631413265213439
329,4.0,0.5,0.0,0.0,0.2545144881823942,0.2545144881823942,1005.0,242.0,0.20785107905579817
330,4.0,0.5,1.0,1.0,0.20000764825007034,0.20000764825007034,19018.0,3328.0,0.17038931081943032
331,4.0,0.5,1.0,1.0,0.2495808770538229,0.2495808770538229,56228.0,13236.0,0.22427297207742455
332,4.0,0.5,1.0,1.0,0.24747866999011314,0.24747866999011314,7808.0,1800.0,0.22395225357895776
333,4.0,0.5,2.0,2.0,0.21028590649074022,0.21028590649074022,33924.0,6512.0,0.18450328590600681
334,4.0,0.5,3.0,3.0,0.2572445615186192,0.2572445615186192,1005.0,176.0,0.15755305228630728
335,4.0,0.5,1.0,1.0,0.30400272552174823,0.30400272552174823,1005.0,258.0,0.21350489686259627
336,4.0,0.6,2.0,2.0,0.2888710047293029,0.2888710047293029,1005.0,225.0,0.1936922475925123
337,4.0,0.6,1.0,1.0,0.2187957547573709,0.2187957547573709,1682.0,304.0,0.19203017176615625
338,4.0,0.6,2.0,2.0,0.2134291658285324,0.2134291658285324,2582.0,457.0,0.1582398856723015
339,4.0,0.6,0.0,0.0,0.2214297504626748,0.2214297504626748,100004.0,21356.0,0.21137584732661016
340,4.0,0.6,1.0,1.0,0.23180115186112904,0.23180115186112904,13396.0,2675.0,0.1926442403291815
341,4.0,0.6,0.0,0.0,0.297015058613198,0.297015058613198,1005.0,244.0,0.2335727706175464
342,4.0,0.6,2.0,2.0,0.2439406000154599,0.2439406000154599,2030.0,432.0,0.20398573452588686
343,4.0,0.6,1.0,1.0,0.20256327836787807,0.20256327836787807,22383.0,3819.0,0.1678353702904734
344,4.0,0.6,3.0,3.0,0.17727606304444807,0.17727606304444807,2056.0,344.0,0.16069016220590485
345,4.0,0.6,0.0,0.0,0.2872421938960057,0.2872421938960057,1005.0,218.0,0.2133443134997765
346,4.0,0.6,0.0,0.0,0.21519244395134207,0.21519244395134207,21474.0,4255.0,0.19780200477274715
347,4.0,0.6,3.0,3.0,0.2752817338664033,0.2752817338664033,2489.0,530.0,0.21164260814488653
348,4.0,0.6,0.0,0.0,0.25109334734835137,0.25109334734835137,2745.0,632.0,0.22439305754300384
349,4.0,0.6,3.0,3.0,0.21127290694779985,0.21127290694779985,34384.0,6167.0,0.17780982219774466
350,4.0,0.6,3.0,3.0,0.2221013366928539,0.2221013366928539,6949.0,1364.0,0.18241046740445976
351,4.0,0.6,0.0,0.0,0.22637169004859625,0.22637169004859625,1573.0,266.0,0.16554210900108943
352,4.0,0.7000000000000001,2.0,2.0,0.24177306913970328,0.24177306913970328,2671.0,530.0,0.19089371661961255
353,4.0,0.7000000000000001,1.0,1.0,0.22989206454254005,0.22989206454254005,1381.0,257.0,0.17756359264079485
354,4.0,0.7000000000000001,2.0,2.0,0.18370883829810988,0.18370883829810988,1005.0,127.0,0.131484231212727
355,4.0,0.7000000000000001,1.0,1.0,0.2139600554555622,0.2139600554555622,1012.0,173.0,0.1715827039247054
356,4.0,0.7000000000000001,1.0,1.0,0.21111277161757463,0.21111277161757463,1006.0,158.0,0.15654008292175442
357,4.0,0.7000000000000001,0.0,0.0,0.23616947361320698,0.23616947361320698,6314.0,1156.0,0.17596794490900003
358,4.0,0.7000000000000001,2.0,2.0,0.2762473673553044,0.2762473673553044,9450.0,2118.0,0.2221325583142078
359,4.0,0.7000000000000001,3.0,3.0,0.24559116029118078,0.24559116029118078,6929.0,1386.0,0.19655461487656978
360,4.0,0.7000000000000001,1.0,0.0,0.2191567846583015,0.2183175388110921,1621.0,317.0,0.20060470488659438
361,4.0,0.7000000000000001,3.0,3.0,0.25822374385652697,0.25822374385652697,1229.0,295.0,0.21671443506928267
362,4.0,0.7000000000000001,1.0,1.0,0.2517915652911021,0.2517915652911021,2775.0,553.0,0.18694368413290244
363,4.0,0.7000000000000001,0.0,0.0,0.25171894750314333,0.25171894750314333,1005.0,185.0,0.17952844223230605
364,4.0,0.7000000000000001,2.0,2.0,0.2159825195751519,0.2159825195751519,87321.0,16774.0,0.19029890030170987
365,4.0,0.7000000000000001,2.0,2.0,0.25293893810262646,0.25293893810262646,1005.0,193.0,0.1603866531486144
366,4.0,0.7000000000000001,1.0,1.0,0.2494177652818568,0.2494177652818568,2987.0,567.0,0.18433209620021396
367,4.0,0.7000000000000001,2.0,2.0,0.19253247192088832,0.19253247192088832,40073.0,7240.0,0.17967819199514118
368,4.0,0.8,3.0,3.0,0.2689384839936691,0.2689384839936691,11333.0,2644.0,0.2354454694024512
369,4.0,0.8,0.0,0.0,0.21799685289002046,0.21799685289002046,31578.0,6042.0,0.1944131831007543
370,4.0,0.8,3.0,3.0,0.31765136381057746,0.31765136381057746,1005.0,183.0,0.18990121359907236
371,4.0,0.8,0.0,0.0,0.2221202382845474,0.2221202382845474,1108.0,204.0,0.17936652808880776
372,4.0,0.8,0.0,0.0,0.24724411789118245,0.24724411789118245,77293.0,18225.0,0.23450021551650285
373,4.0,0.8,3.0,3.0,0.28233745078556,0.28233745078556,1005.0,209.0,0.20646706585363034
374,4.0,0.8,1.0,1.0,0.19999386336386693,0.19999386336386693,100004.0,18817.0,0.18896775421504167
375,4.0,0.8,3.0,3.0,0.2501492966374592,0.2501492966374592,8293.0,1577.0,0.19255502715859202
376,4.0,0.8,1.0,1.0,0.257306870291899,0.257306870291899,3491.0,750.0,0.21646676046923097
377,4.0,0.8,2.0,2.0,0.20750273390392518,0.20750273390392518,19392.0,3296.0,0.17163348339215156
378,4.0,0.8,0.0,3.0,0.25659933001394836,0.23359521416955545,1643.0,322.0,0.20772389845298914
379,4.0,0.8,0.0,0.0,0.255295088636542,0.255295088636542,34463.0,7432.0,0.21529705793759718
380,4.0,0.8,3.0,3.0,0.2495376985034019,0.2495376985034019,1792.0,369.0,0.20412344795023887
381,4.0,0.8,0.0,0.0,0.19898462395149186,0.19898462395149186,5199.0,696.0,0.13645762625205793
382,4.0,0.8,1.0,1.0,0.3152587961461715,0.3152587961461715,1324.0,272.0,0.21039654967182722
383,4.0,0.8,1.0,1.0,0.2012825476774888,0.2012825476774888,4085.0,653.0,0.1602254764798414
384,5.0,0.1,4.0,4.0,0.2462209194400976,0.2462209194400976,11618.0,2764.0,0.20700606384248915
385,5.0,0.1,3.0,3.0,0.21538387035847442,0.21538387035847442,1864.0,364.0,0.1727613979050781
386,5.0,0.1,3.0,3.0,0.2548406357272025,0.2548406357272025,1205.0,254.0,0.18828149463920596
387,5.0,0.1,1.0,1.0,0.24563630916325382,0.24563630916325382,2292.0,508.0,0.21136029834190784
388,5.0,0.1,2.0,2.0,0.30250139817642846,0.30250139817642846,4723.0,1328.0,0.23286229512539589
389,5.0,0.1,3.0,3.0,0.2534358610018456,0.2534358610018456,100005.0,24946.0,0.21295222205124711
390,5.0,0.1,0.0,0.0,0.2804886312970793,0.2804886312970793,5224.0,1452.0,0.21223767266329632
391,5.0,0.1,3.0,3.0,0.23053574112593034,0.23053574112593034,94204.0,21233.0,0.19523088203817238
392,5.0,0.1,2.0,2.0,0.2412837636100565,0.2412837636100565,1006.0,249.0,0.2152383829583015
393,5.0,0.1,1.0,0.0,0.21893813560377187,0.2131772484716524,8240.0,1703.0,0.17985599199688465
394,5.0,0.1,2.0,2.0,0.2964819424922455,0.2964819424922455,1006.0,247.0,0.23572725230121866
395,5.0,0.1,2.0,2.0,0.27235879574229743,0.27235879574229743,2054.0,537.0,0.21080855405748208
396,5.0,0.1,1.0,1.0,0.1913101004307374,0.1913101004307374,10588.0,1898.0,0.16659657021766364
397,5.0,0.1,4.0,4.0,0.27570193322907505,0.27570193322907505,3431.0,750.0,0.20083138667074504
398,5.0,0.1,0.0,4.0,0.211004660100844,0.18938056468660985,1006.0,191.0,0.17905439169115384
399,5.0,0.1,3.0,3.0,0.2849614943164522,0.2849614943164522,11569.0,3254.0,0.21664810732600964
400,5.0,0.2,2.0,2.0,0.23687350513778047,0.23687350513778047,4959.0,1145.0,0.19648835769208067
401,5.0,0.2,2.0,2.0,0.25097232372298917,0.25097232372298917,6800.0,1602.0,0.20200745092082953
402,5.0,0.2,3.0,3.0,0.28217043845377193,0.28217043845377193,1006.0,226.0,0.19944896042110377
403,5.0,0.2,4.0,4.0,0.29463528878025796,0.29463528878025796,1661.0,452.0,0.21839860056430052
404,5.0,0.2,1.0,4.0,0.2329828710203513,0.23291388933665802,61799.0,13791.0,0.184252860156534
405,5.0,0.2,0.0,0.0,0.2974622176419154,0.2974622176419154,3975.0,1081.0,0.2015333460267564
406,5.0,0.2,1.0,1.0,0.264041008165522,0.264041008165522,20195.0,5033.0,0.19907119395488843
407,5.0,0.2,2.0,2.0,0.3114249916574495,0.3114249916574495,30059.0,8689.0,0.24324779830818138
408,5.0,0.2,4.0,4.0,0.2501058809205481,0.2501058809205481,1047.0,221.0,0.1450437883367606
409,5.0,0.2,4.0,4.0,0.2574453790010461,0.2574453790010461,2167.0,465.0,0.20480235122891138
410,5.0,0.2,4.0,4.0,0.30136974283032886,0.30136974283032886,1026.0,272.0,0.19084857643551914
411,5.0,0.2,4.0,4.0,0.23437313042370272,0.23437313042370272,100005.0,22779.0,0.2141631281746054
412,5.0,0.2,2.0,2.0,0.24388827969576138,0.24388827969576138,34461.0,7743.0,0.18635372705326395
413,5.0,0.2,2.0,3.0,0.2532379007820062,0.23678614514437113,100005.0,23044.0,0.2180021332901024
414,5.0,0.2,3.0,3.0,0.33986112792166945,0.33986112792166945,2741.0,843.0,0.24215206190356944
415,5.0,0.2,4.0,4.0,0.22774491573171854,0.22774491573171854,100005.0,21403.0,0.19945113029910458
416,5.0,0.30000000000000004,3.0,3.0,0.24459384781355512,0.24459384781355512,10379.0,2241.0,0.19659241898325833
417,5.0,0.30000000000000004,2.0,2.0,0.35804731528665823,0.35804731528665823,1006.0,292.0,0.23423073962468033
418,5.0,0.30000000000000004,4.0,4.0,0.32372786936867787,0.32372786936867787,1306.0,346.0,0.19179758249228213
419,5.0,0.30000000000000004,4.0,4.0,0.1945189736222864,0.1945189736222864,13426.0,2283.0,0.14238992182701632
420,5.0,0.30000000000000004,3.0,3.0,0.3051726464716997,0.3051726464716997,2965.0,779.0,0.22826744477011465
421,5.0,0.30000000000000004,4.0,4.0,0.32083015876914434,0.32083015876914434,45227.0,12815.0,0.2244204996005867
422,5.0,0.30000000000000004,2.0,2.0,0.2829093078481585,0.2829093078481585,100005.0,26399.0,0.23403909586530974
423,5.0,0.30000000000000004,0.0,1.0,0.2175808876483932,0.2168833116244935,100005.0,21298.0,0.20552418110036302
424,5.0,0.30000000000000004,1.0,1.0,0.3099230831359613,0.3099230831359613,1516.0,419.0,0.21120666887059486
425,5.0,0.30000000000000004,0.0,0.0,0.2889961961489992,0.2889961961489992,4935.0,1281.0,0.2093050672277783
426,5.0,0.30000000000000004,3.0,3.0,0.18990330067722955,0.18990330067722955,100005.0,17872.0,0.1617064302009067
427,5.0,0.30000000000000004,2.0,2.0,0.23271377416447003,0.23271377416447003,6716.0,1490.0,0.1926458251843602
428,5.0,0.30000000000000004,4.0,4.0,0.25365027910264004,0.25365027910264004,6303.0,1463.0,0.19888779530616776
429,5.0,0.30000000000000004,4.0,4.0,0.22875818213540164,0.22875818213540164,3244.0,652.0,0.16775268943394228
430,5.0,0.30000000000000004,0.0,0.0,0.2980048739210993,0.2980048739210993,1548.0,438.0,0.22695445429343972
431,5.0,0.30000000000000004,3.0,3.0,0.24109541153335462,0.24109541153335462,18158.0,3733.0,0.18536602901772875
432,5.0,0.4,2.0,0.0,0.24953575225473576,0.24943486920280983,100005.0,23922.0,0.22602172079110122
433,5.0,0.4,3.0,4.0,0.25429000877935737,0.2525087960894195,100005.0,24093.0,0.23556731785503607
434,5.0,0.4,2.0,2.0,0.23446447736006157,0.23446447736006157,100005.0,22226.0,0.20552034093662055
435,5.0,0.4,4.0,4.0,0.23233350559509974,0.23233350559509974,15639.0,3341.0,0.1822684090533561
436,5.0,0.4,3.0,3.0,0.30227187544082923,0.30227187544082923,1105.0,266.0,0.20295933435424857
437,5.0,0.4,4.0,4.0,0.25422536561211834,0.25422536561211834,28665.0,6581.0,0.21143163851117697
438,5.0,0.4,2.0,2.0,0.2885871093625697,0.2885871093625697,6244.0,1559.0,0.22569251865235462
439,5.0,0.4,4.0,4.0,0.2344557870050497,0.2344557870050497,1989.0,432.0,0.1933059099659083
440,5.0,0.4,0.0,0.0,0.23699525740026212,0.23699525740026212,4424.0,968.0,0.19371743200762845
441,5.0,0.4,2.0,2.0,0.2486328496096421,0.2486328496096421,4007.0,915.0,0.1979722675706716
442,5.0,0.4,1.0,1.0,0.2526516927692839,0.2526516927692839,6374.0,1468.0,0.18878878778881067
443,5.0,0.4,2.0,2.0,0.24030369363380474,0.24030369363380474,1614.0,335.0,0.1930600594418
444,5.0,0.4,1.0,1.0,0.245306253214377,0.245306253214377,1006.0,221.0,0.18755647346942647
445,5.0,0.4,4.0,4.0,0.24141420255894214,0.24141420255894214,1911.0,418.0,0.21000662836288467
446,5.0,0.4,3.0,3.0,0.28272933930299576,0.28272933930299576,4002.0,957.0,0.24038071371102226
447,5.0,0.4,3.0,3.0,0.24448519320868095,0.24448519320868095,14731.0,2922.0,0.18133464937241628
448,5.0,0.5,2.0,2.0,0.2943083213084531,0.2943083213084531,1044.0,219.0,0.18771060009336643
449,5.0,0.5,3.0,3.0,0.23946927873988927,0.23946927873988927,2504.0,528.0,0.1942765173764518
450,5.0,0.5,4.0,0.0,0.23961364172536181,0.23668102151996068,100005.0,22245.0,0.21475336990308022
451,5.0,0.5,3.0,3.0,0.3059634435608958,0.3059634435608958,1796.0,433.0,0.2045601365376668
452,5.0,0.5,2.0,2.0,0.3234981128070533,0.3234981128070533,1925.0,488.0,0.21318988730283248
453,5.0,0.5,1.0,1.0,0.2605231505962899,0.2605231505962899,2052.0,431.0,0.1858006178949127
454,5.0,0.5,2.0,2.0,0.2836687289337679,0.2836687289337679,2021.0,467.0,0.21900282955222683
455,5.0,0.5,2.0,2.0,0.2337873245057788,0.2337873245057788,2475.0,502.0,0.19030404974183035
456,5.0,0.5,4.0,4.0,0.2592305945307088,0.2592305945307088,4505.0,996.0,0.21794280036565175
457,5.0,0.5,0.0,0.0,0.2321405589495828,0.2321405589495828,22782.0,4948.0,0.20852951059026853
458,5.0,0.5,3.0,3.0,0.23483899201077757,0.23483899201077757,15773.0,3224.0,0.18513715226430252
459,5.0,0.5,3.0,3.0,0.30184553083316995,0.30184553083316995,1372.0,338.0,0.20318047528751998
460,5.0,0.5,4.0,4.0,0.32153749443688845,0.32153749443688845,1462.0,410.0,0.22545465089412203
461,5.0,0.5,3.0,3.0,0.2196417101315472,0.2196417101315472,70959.0,13641.0,0.18058035173658907
462,5.0,0.5,2.0,2.0,0.27470122712958756,0.27470122712958756,1006.0,230.0,0.17150258596543133
463,5.0,0.5,0.0,0.0,0.21414703748891412,0.21414703748891412,100005.0,20215.0,0.19640742553351864
464,5.0,0.6,3.0,3.0,0.315867413942849,0.315867413942849,3670.0,864.0,0.2205746553158506
465,5.0,0.6,3.0,3.0,0.2514158762756829,0.2514158762756829,100005.0,21581.0,0.20563671074605444
466,5.0,0.6,1.0,1.0,0.24350614909024854,0.24350614909024854,3304.0,704.0,0.19615723653564088
467,5.0,0.6,0.0,0.0,0.26835299355262054,0.26835299355262054,1523.0,304.0,0.20591033033446998
468,5.0,0.6,1.0,1.0,0.2772770298644179,0.2772770298644179,24367.0,5704.0,0.22443527180786207
469,5.0,0.6,1.0,1.0,0.2706205179731689,0.2706205179731689,1079.0,235.0,0.17813994823487167
470,5.0,0.6,0.0,0.0,0.27676289064742116,0.27676289064742116,58913.0,14181.0,0.23150208862378302
471,5.0,0.6,1.0,4.0,0.2119800688159934,0.2002095846594253,1442.0,247.0,0.1795713523954239
472,5.0,0.6,1.0,1.0,0.3172547973796327,0.3172547973796327,1668.0,387.0,0.2140595896312262
473,5.0,0.6,3.0,3.0,0.27207393968671345,0.27207393968671345,3725.0,765.0,0.19049632816987297
474,5.0,0.6,3.0,4.0,0.2326387901196606,0.22814075098815345,100005.0,21064.0,0.20473404915368104
475,5.0,0.6,1.0,1.0,0.2809532928120872,0.2809532928120872,1103.0,231.0,0.2206304209163196
476,5.0,0.6,4.0,4.0,0.27307281704048864,0.27307281704048864,1188.0,234.0,0.1888212132512414
477,5.0,0.6,1.0,1.0,0.2326158467486464,0.2326158467486464,1015.0,200.0,0.186479100894618
478,5.0,0.6,3.0,3.0,0.29379034791001735,0.29379034791001735,2794.0,614.0,0.18513366611240922
479,5.0,0.6,2.0,2.0,0.22314173123170294,0.22314173123170294,100005.0,20053.0,0.1922442379472363
480,5.0,0.7000000000000001,4.0,4.0,0.25572627606247156,0.25572627606247156,1185.0,218.0,0.1743017368399199
481,5.0,0.7000000000000001,3.0,3.0,0.2504970370675735,0.2504970370675735,94452.0,20323.0,0.20998021989128085
482,5.0,0.7000000000000001,0.0,0.0,0.23186661478426235,0.23186661478426235,100005.0,20080.0,0.19570178971968688
483,5.0,0.7000000000000001,1.0,1.0,0.2816557002657185,0.2816557002657185,1006.0,246.0,0.22469105282754084
484,5.0,0.7000000000000001,0.0,0.0,0.2858595418756947,0.2858595418756947,1006.0,227.0,0.19893512061430935
485,5.0,0.7000000000000001,1.0,1.0,0.28124226180766376,0.28124226180766376,4564.0,1028.0,0.21772248290647211
486,5.0,0.7000000000000001,3.0,3.0,0.20592049855675265,0.20592049855675265,2424.0,375.0,0.16027336719579793
487,5.0,0.7000000000000001,0.0,0.0,0.23877631625840595,0.23877631625840595,4204.0,890.0,0.2022905971611535
488,5.0,0.7000000000000001,2.0,2.0,0.26532085304036923,0.26532085304036923,8976.0,2036.0,0.22044349535440327
489,5.0,0.7000000000000001,4.0,4.0,0.24442603925471887,0.24442603925471887,3565.0,703.0,0.18782978476015302
490,5.0,0.7000000000000001,4.0,4.0,0.25686662858972,0.25686662858972,44159.0,9422.0,0.2058646995533273
491,5.0,0.7000000000000001,3.0,3.0,0.24264299987138493,0.24264299987138493,8992.0,1772.0,0.1931591601978636
492,5.0,0.7000000000000001,2.0,2.0,0.2443137124209129,0.2443137124209129,6252.0,1281.0,0.2002850160819297
493,5.0,0.7000000000000001,2.0,2.0,0.26804834720705173,0.26804834720705173,2086.0,475.0,0.22331614544244133
494,5.0,0.7000000000000001,2.0,2.0,0.2780942150335802,0.2780942150335802,1006.0,209.0,0.19916805011400046
495,5.0,0.7000000000000001,1.0,1.0,0.23230470618721685,0.23230470618721685,61529.0,11821.0,0.18722912821037324
496,5.0,0.8,0.0,0.0,0.256032625534441,0.256032625534441,4433.0,958.0,0.21199077270488198
497,5.0,0.8,3.0,3.0,0.28230006267400043,0.28230006267400043,1957.0,403.0,0.19869906551953093
