n_arms,true_winner_idx,winner_idx,traffic,wins,baseline,conversion
24.0,4.0,4.0,9934.0,2678.0,0.1897199218635016,0.26957922287094827
24.0,8.0,8.0,45040.0,12493.0,0.19280905646549684,0.27737566607460035
24.0,3.0,3.0,21031.0,5807.0,0.18546341485988194,0.2761162094051638
24.0,12.0,12.0,35247.0,8339.0,0.1860559870299602,0.23658751099384345
24.0,14.0,23.0,3939.0,968.0,0.20385269941579373,0.24574765168824575
24.0,7.0,7.0,15255.0,3833.0,0.1925062776778367,0.2512618813503769
24.0,22.0,22.0,100000.0,29631.0,0.20143887682741315,0.29631
24.0,1.0,1.0,13246.0,3368.0,0.18177851818049776,0.2542654386229805
24.0,5.0,5.0,12535.0,3102.0,0.20868086806188457,0.24746709214200238
24.0,3.0,3.0,7994.0,1863.0,0.1953032055858095,0.23304978734050538
24.0,5.0,17.0,3534.0,1024.0,0.21178649951376602,0.289756649688738
24.0,8.0,0.0,100000.0,28341.0,0.20079857401628065,0.28341
24.0,6.0,6.0,13706.0,3409.0,0.19453975998900427,0.2487231869254341
24.0,10.0,10.0,43175.0,12560.0,0.19967362648887443,0.2909090909090909
24.0,5.0,5.0,40188.0,10604.0,0.18767792897398042,0.2638598586642779
24.0,17.0,17.0,31802.0,9332.0,0.19116993975532162,0.2934406641091755
24.0,12.0,12.0,3839.0,1071.0,0.2058112067729175,0.27897890075540505
24.0,9.0,9.0,3485.0,931.0,0.20833136493498192,0.2671449067431851
24.0,12.0,12.0,5658.0,1513.0,0.2057259037364517,0.26740897843761047
24.0,16.0,16.0,12698.0,3290.0,0.1951829238813695,0.25909592061742004
24.0,20.0,20.0,34150.0,9381.0,0.2097394993235054,0.2746998535871157
24.0,17.0,17.0,37164.0,8988.0,0.17628913306984542,0.24184694865999354
24.0,6.0,6.0,10564.0,2657.0,0.1813797077157001,0.25151457781143505
24.0,17.0,0.0,41170.0,10311.0,0.19971351381196134,0.2504493563274229
24.0,22.0,16.0,5138.0,1269.0,0.2018356141748141,0.246983261969638
24.0,8.0,20.0,94810.0,25184.0,0.20890808597640217,0.26562598881974475
24.0,14.0,14.0,55722.0,15307.0,0.19888504500392457,0.2747029898424321
24.0,16.0,11.0,35307.0,10425.0,0.19999779825850528,0.29526722746197637
24.0,19.0,19.0,16296.0,4234.0,0.20199839289352306,0.25981836033382427
24.0,2.0,2.0,45926.0,12222.0,0.19423198560028618,0.2661237643165092
24.0,22.0,22.0,100000.0,28545.0,0.21470462484078467,0.28545
24.0,14.0,14.0,8460.0,2199.0,0.18183678681142026,0.2599290780141844
26.0,0.0,0.0,13059.0,3613.0,0.18799451170120418,0.2766674324220844
26.0,22.0,22.0,11792.0,3390.0,0.20958906316975742,0.287483039348711
26.0,18.0,2.0,100000.0,24625.0,0.19485243060661006,0.24625
26.0,25.0,25.0,52797.0,14414.0,0.20064185063317877,0.27300793605697293
26.0,4.0,22.0,7885.0,2257.0,0.21503286401594096,0.28623969562460366
26.0,14.0,14.0,67829.0,19088.0,0.18547338927792423,0.2814135546742544
26.0,11.0,11.0,6864.0,1716.0,0.20258752720663867,0.25
26.0,14.0,14.0,32742.0,8269.0,0.2059421786418019,0.2525502412803127
26.0,10.0,10.0,3056.0,754.0,0.1960588533758754,0.24672774869109948
26.0,3.0,3.0,20031.0,6176.0,0.19726796386824968,0.308322100743847
26.0,8.0,10.0,38107.0,9803.0,0.18314295803043834,0.2572493242711313
26.0,22.0,9.0,100000.0,26108.0,0.19929229291162234,0.26108
26.0,7.0,7.0,5803.0,1490.0,0.19922606049636007,0.2567637428916078
26.0,11.0,11.0,13617.0,3658.0,0.19448527336353644,0.2686347947418668
26.0,24.0,24.0,55210.0,15978.0,0.1973577845133498,0.28940409346132945
26.0,7.0,7.0,1764.0,389.0,0.17181030224060073,0.2205215419501134
26.0,16.0,16.0,100000.0,26228.0,0.19968844888134402,0.26228
26.0,18.0,18.0,19074.0,5544.0,0.20057666683401065,0.2906574394463668
26.0,17.0,17.0,25258.0,6846.0,0.19131681656576832,0.27104283791274053
26.0,2.0,2.0,19709.0,5019.0,0.17863478455093815,0.2546552336496017
26.0,22.0,8.0,25790.0,6975.0,0.2180811519111573,0.2704536642109345
26.0,9.0,14.0,5652.0,1716.0,0.20974481930860042,0.3036093418259023
26.0,7.0,7.0,8656.0,2041.0,0.17092839260255818,0.2357902033271719
26.0,21.0,21.0,11530.0,2647.0,0.1995523262807731,0.22957502168256722
26.0,16.0,16.0,100000.0,29002.0,0.2120159614479212,0.29002
26.0,4.0,25.0,100000.0,26806.0,0.198099854046009,0.26806
26.0,2.0,2.0,5818.0,1615.0,0.19977230978538024,0.2775867995874871
26.0,7.0,10.0,33854.0,8746.0,0.20229961771301413,0.2583446564660011
26.0,14.0,14.0,2232.0,532.0,0.19782477350408942,0.23835125448028674
26.0,24.0,24.0,12266.0,3355.0,0.1977916026012766,0.27352030001630523
26.0,12.0,12.0,38495.0,9476.0,0.19197968285072117,0.2461618391998961
26.0,24.0,24.0,9155.0,2543.0,0.2028452715490148,0.27777170944838886
28.0,11.0,11.0,5598.0,1374.0,0.19855313811587144,0.2454448017148982
28.0,4.0,17.0,13341.0,3582.0,0.18575885556484284,0.2684956150213627
28.0,13.0,8.0,100000.0,30208.0,0.21203205032550643,0.30208
28.0,17.0,17.0,18998.0,5366.0,0.21299885243053568,0.28245078429308346
28.0,2.0,2.0,9702.0,2723.0,0.2141854127144787,0.28066378066378067
28.0,6.0,6.0,2591.0,616.0,0.19002571764774895,0.2377460439984562
28.0,16.0,16.0,32557.0,8429.0,0.18631675467022854,0.2588997757778665
28.0,9.0,9.0,100000.0,30713.0,0.23739360511715923,0.30713
28.0,13.0,13.0,3819.0,1159.0,0.21572998489788356,0.3034825870646766
28.0,6.0,6.0,9013.0,2163.0,0.19429651419951138,0.23998668589814712
28.0,0.0,0.0,57689.0,15540.0,0.20094307063074593,0.26937544419213366
28.0,15.0,15.0,100000.0,27630.0,0.20006013012691742,0.2763
28.0,25.0,25.0,100000.0,31737.0,0.2117835911875725,0.31737
28.0,1.0,1.0,5399.0,1380.0,0.20794742806530903,0.2556028894239674
28.0,8.0,8.0,7811.0,1778.0,0.18465420875339397,0.2276277045192677
28.0,7.0,7.0,2866.0,738.0,0.20674416950864646,0.2575017445917655
28.0,14.0,14.0,11023.0,3053.0,0.198829669599768,0.27696634310078927
28.0,19.0,19.0,100000.0,28137.0,0.20257303465052803,0.28137
28.0,23.0,23.0,100000.0,26124.0,0.20529999875724794,0.26124
28.0,14.0,14.0,30643.0,7849.0,0.20512859973627293,0.25614332800313283
28.0,15.0,15.0,54565.0,12953.0,0.19564377783289857,0.23738660313387702
28.0,19.0,10.0,45084.0,12135.0,0.19763265157636625,0.2691642267766835
28.0,26.0,26.0,10958.0,2644.0,0.1896427816458161,0.2412849060047454
28.0,27.0,27.0,3957.0,1044.0,0.18593522758512565,0.26383623957543595
28.0,26.0,26.0,45287.0,13405.0,0.21858549628107568,0.2960010599068165
28.0,4.0,4.0,7523.0,1659.0,0.1898532140473423,0.22052372723647481
28.0,11.0,11.0,14905.0,3820.0,0.18409821440376092,0.25628983562562896
28.0,5.0,22.0,13181.0,3513.0,0.19092302435086292,0.26651999089598666
28.0,3.0,3.0,100000.0,29572.0,0.19183594730129233,0.29572
28.0,5.0,5.0,11792.0,3795.0,0.21180390709252733,0.3218283582089552
28.0,24.0,27.0,7459.0,2316.0,0.22487312981074306,0.31049738570854
28.0,15.0,27.0,29758.0,7734.0,0.20177504965437748,0.25989649842059276
30.0,18.0,5.0,100000.0,27053.0,0.2092928986635789,0.27053
30.0,20.0,20.0,95825.0,27693.0,0.20645855539986305,0.2889955648317245
30.0,18.0,18.0,34328.0,9150.0,0.20123225695624833,0.26654625961314377
30.0,16.0,16.0,3409.0,905.0,0.20403212527248688,0.2654737459665591
30.0,26.0,26.0,14158.0,3251.0,0.1901882171316773,0.22962282808306259
30.0,6.0,3.0,52093.0,15491.0,0.2109056874701901,0.2973720077553606
30.0,13.0,13.0,4060.0,1012.0,0.20089702320143307,0.24926108374384237
30.0,23.0,0.0,100000.0,27154.0,0.19575015067568252,0.27154
30.0,19.0,19.0,55112.0,16301.0,0.18309376278819506,0.29577950355639426
30.0,9.0,9.0,6406.0,1611.0,0.18856078840340548,0.25148298470184205
30.0,27.0,27.0,1858.0,494.0,0.20543340347586017,0.2658772874058127
30.0,7.0,7.0,9215.0,2362.0,0.1844089472659182,0.2563212154096582
30.0,18.0,18.0,24850.0,6242.0,0.19849801075532192,0.2511871227364185
30.0,11.0,9.0,68453.0,17620.0,0.19413828484243287,0.2574028895738682
30.0,2.0,2.0,100000.0,28314.0,0.20628911437474287,0.28314
30.0,10.0,19.0,11914.0,2897.0,0.17203389663505503,0.2431593083766997
30.0,28.0,28.0,28076.0,7737.0,0.19392684240602648,0.2755734435104716
30.0,21.0,15.0,14044.0,3502.0,0.2053558635650999,0.24935915693534605
30.0,13.0,0.0,3017.0,807.0,0.1985554251581672,0.2674842558833278
30.0,1.0,1.0,24107.0,6201.0,0.19395967109688045,0.2572281909818725
30.0,24.0,24.0,7429.0,1817.0,0.1952297088917911,0.24458204334365324
30.0,10.0,10.0,18941.0,5084.0,0.20804744736663328,0.2684124386252046
30.0,24.0,24.0,2435.0,549.0,0.20445000902284555,0.22546201232032853
30.0,24.0,24.0,38642.0,10689.0,0.20434293200365486,0.2766161171781999
30.0,7.0,7.0,92443.0,27279.0,0.19609343044339325,0.2950899473188884
30.0,19.0,19.0,100000.0,26067.0,0.19483195953236476,0.26067
30.0,24.0,24.0,48971.0,12949.0,0.1900793595295755,0.264421800657532
30.0,23.0,3.0,81915.0,21922.0,0.20492599564684932,0.2676188732222426
30.0,23.0,23.0,3094.0,842.0,0.20666507526332178,0.27213962508080153
30.0,12.0,12.0,31789.0,8120.0,0.19711429575524125,0.25543426971593947
30.0,8.0,8.0,75941.0,21650.0,0.20430986395116763,0.2850897407197693
30.0,25.0,25.0,99366.0,28771.0,0.19539026272361268,0.28954571986393735
32.0,4.0,18.0,100000.0,27367.0,0.19326243392224593,0.27367
32.0,11.0,11.0,3472.0,782.0,0.199801989134255,0.2252304147465438
32.0,10.0,10.0,19967.0,4938.0,0.18667800846469743,0.2473080582961887
32.0,21.0,21.0,100000.0,30519.0,0.20743453149316082,0.30519
32.0,22.0,22.0,61840.0,16719.0,0.17895863681241367,0.2703589909443726
32.0,29.0,3.0,100000.0,29151.0,0.2104213798205939,0.29151
32.0,3.0,3.0,100000.0,26992.0,0.20166035484457148,0.26992
32.0,28.0,28.0,32756.0,8748.0,0.19307874293016186,0.2670655757723776
32.0,24.0,13.0,13372.0,4246.0,0.21242012866053253,0.3175291654202812
32.0,29.0,29.0,17972.0,4848.0,0.20917947346207194,0.2697529490318273
32.0,23.0,23.0,34198.0,8823.0,0.2096409594704092,0.2579975437160068
32.0,10.0,10.0,87700.0,24978.0,0.20679939294146152,0.28481185860889396
32.0,16.0,1.0,54304.0,16566.0,0.20572885212499648,0.30506040070713025
32.0,31.0,31.0,6193.0,1905.0,0.20637089541975684,0.3076053608913289
32.0,16.0,16.0,17256.0,4610.0,0.1989752011562508,0.2671534538711173
32.0,20.0,20.0,21678.0,5957.0,0.2043314432830488,0.27479472276040223
32.0,8.0,8.0,4524.0,1231.0,0.2159967485042866,0.27210433244916005
32.0,3.0,3.0,3285.0,763.0,0.1950890189059417,0.23226788432267884
32.0,30.0,19.0,18838.0,4959.0,0.1973928643070682,0.26324450578617686
32.0,16.0,2.0,10563.0,2927.0,0.20270532523430906,0.277099308908454
32.0,31.0,31.0,6469.0,1771.0,0.20622017505633877,0.27376719740299893
32.0,30.0,30.0,9465.0,2642.0,0.20102975335758771,0.2791336502905441
32.0,19.0,19.0,100000.0,24576.0,0.19272139982370223,0.24576
32.0,27.0,27.0,10713.0,2820.0,0.19480078096600575,0.26323158779053485
32.0,31.0,12.0,87314.0,25338.0,0.21021730703068772,0.29019401241496207
32.0,5.0,5.0,9610.0,2221.0,0.19404145730063085,0.23111342351716962
32.0,17.0,17.0,100000.0,27752.0,0.18909409119935816,0.27752
32.0,2.0,2.0,41114.0,11203.0,0.1978213237278021,0.2724862577224303
32.0,27.0,27.0,4380.0,1147.0,0.1946122038253184,0.26187214611872145
32.0,11.0,29.0,100000.0,27555.0,0.19834795799955818,0.27555
32.0,5.0,5.0,8272.0,2178.0,0.2020841251273006,0.2632978723404255
32.0,1.0,1.0,18942.0,4967.0,0.20132166347292352,0.2622215183190793
34.0,2.0,2.0,35646.0,8575.0,0.19282691002423263,0.24055995062559615
34.0,4.0,4.0,7483.0,1906.0,0.18433307336389,0.2547106775357477
34.0,21.0,21.0,100000.0,26005.0,0.19539518606039488,0.26005
34.0,32.0,32.0,27727.0,7711.0,0.19739026714670224,0.27810437479712913
34.0,16.0,16.0,7941.0,2110.0,0.2049882353652161,0.2657096083616673
34.0,11.0,3.0,100000.0,26068.0,0.2009112070275194,0.26068
34.0,15.0,12.0,100000.0,28431.0,0.2122068860929977,0.28431
34.0,24.0,29.0,3252.0,755.0,0.19702700853963517,0.23216482164821647
34.0,20.0,20.0,68882.0,19907.0,0.19907244581738048,0.2890014807932406
34.0,32.0,5.0,6428.0,1590.0,0.19454248947223723,0.24735532047293093
34.0,6.0,16.0,6420.0,1786.0,0.2166209971975206,0.27819314641744547
34.0,5.0,5.0,9480.0,2223.0,0.19872171936943223,0.23449367088607595
34.0,31.0,31.0,12842.0,3267.0,0.1878903713290214,0.25439962622644446
34.0,2.0,2.0,29131.0,7916.0,0.18503073827910516,0.27173801105351686
34.0,2.0,2.0,1807.0,467.0,0.1994617387938742,0.2584394023242944
34.0,14.0,14.0,100000.0,29394.0,0.2040506190785835,0.29394
34.0,0.0,18.0,45859.0,12021.0,0.18582594285048792,0.26212957107656076
34.0,32.0,32.0,6094.0,1616.0,0.20650185029066034,0.2651788644568428
34.0,30.0,30.0,13776.0,3967.0,0.20936619784429988,0.2879645760743322
34.0,15.0,15.0,100000.0,30082.0,0.21337823046609414,0.30082
34.0,24.0,15.0,4262.0,1122.0,0.19684626355556722,0.2632566870014078
34.0,18.0,18.0,8458.0,2179.0,0.19707663118512286,0.25762591629226766
34.0,23.0,23.0,33723.0,9983.0,0.19939157083781697,0.296029416125493
34.0,1.0,1.0,49660.0,13679.0,0.20153674890054601,0.27545308095046317
34.0,31.0,29.0,34231.0,9140.0,0.1886000165178941,0.26700943589144344
34.0,26.0,4.0,16851.0,4415.0,0.18713989868972106,0.26200225505904695
34.0,23.0,23.0,78382.0,19323.0,0.18970354947113371,0.24652343650327882
34.0,6.0,26.0,4429.0,1073.0,0.209181797849704,0.24226687739896138
34.0,10.0,11.0,26542.0,7459.0,0.19862155318544233,0.281026297942883
34.0,13.0,13.0,31870.0,10675.0,0.20994349691324296,0.33495450266708504
34.0,9.0,9.0,18919.0,4825.0,0.19246029269359374,0.2550346212801945
34.0,29.0,1.0,1362.0,309.0,0.19219866353805243,0.22687224669603523
36.0,35.0,35.0,33176.0,10020.0,0.20284135166972503,0.3020255606462503
36.0,7.0,0.0,14871.0,4043.0,0.20461062799173474,0.2718714276107861
36.0,28.0,28.0,54873.0,18298.0,0.20824484332683318,0.3334609006250797
36.0,22.0,22.0,2583.0,627.0,0.18527694200557288,0.24274099883855982
36.0,9.0,9.0,26919.0,7575.0,0.2067342616442375,0.2813997548200156
36.0,11.0,11.0,41178.0,11275.0,0.19909761831130265,0.27381125843897225
36.0,34.0,34.0,9502.0,2433.0,0.2004138644682529,0.25605135760892445
36.0,9.0,31.0,100000.0,28167.0,0.2025639421616659,0.28167
36.0,31.0,31.0,21091.0,5671.0,0.20437180384753462,0.2688824617135271
36.0,33.0,9.0,6394.0,1646.0,0.1962575596098966,0.257428839537066
36.0,21.0,21.0,100000.0,28357.0,0.20252794826071413,0.28357
36.0,7.0,7.0,6897.0,1587.0,0.19118142942730565,0.2301000434971727
36.0,20.0,20.0,75487.0,20382.0,0.1972531064584628,0.2700067561301946
36.0,8.0,8.0,12519.0,3096.0,0.20063463504334325,0.24730409777138748
36.0,27.0,27.0,5566.0,1487.0,0.20798656239342628,0.2671577434423284
36.0,10.0,10.0,100000.0,26216.0,0.19964352081596665,0.26216
36.0,35.0,35.0,7003.0,1952.0,0.21005804322276006,0.27873768384977865
36.0,27.0,31.0,19125.0,5426.0,0.21037064482856876,0.2837124183006536
36.0,33.0,33.0,23625.0,6211.0,0.20109808532710197,0.2628994708994709
36.0,3.0,3.0,100000.0,27565.0,0.19474874970825196,0.27565
36.0,24.0,24.0,5646.0,1574.0,0.20158475105938417,0.2787814381863266
36.0,13.0,13.0,9940.0,2609.0,0.19595285453098513,0.2624748490945674
36.0,13.0,13.0,81893.0,21835.0,0.19686047391337655,0.2666284053582113
36.0,16.0,16.0,3895.0,982.0,0.20439027053640058,0.2521181001283697
36.0,23.0,23.0,31319.0,8788.0,0.19606085751498564,0.2805964430537373
36.0,29.0,19.0,100000.0,26181.0,0.1954459159572628,0.26181
36.0,20.0,20.0,15052.0,3909.0,0.18057927749942587,0.2596997076800425
36.0,1.0,2.0,3208.0,859.0,0.20299308259245782,0.26776807980049877
36.0,29.0,29.0,28956.0,7727.0,0.20324989830408238,0.2668531565133306
36.0,22.0,22.0,10993.0,2731.0,0.20674973893454393,0.24843081961248067
36.0,34.0,34.0,13003.0,3298.0,0.203140783115758,0.2536337768207337
36.0,27.0,27.0,7532.0,1856.0,0.1965655204936032,0.2464152947424323
38.0,4.0,4.0,100000.0,30995.0,0.1892335129995649,0.30995
38.0,14.0,14.0,25341.0,6838.0,0.19232237174502678,0.26983939071070595
38.0,21.0,21.0,21099.0,6143.0,0.19352077805705403,0.291151239395232
38.0,34.0,34.0,6505.0,1890.0,0.20303208922169813,0.2905457340507302
38.0,35.0,14.0,3479.0,741.0,0.19164537839273035,0.2129922391491808
38.0,4.0,4.0,13617.0,3935.0,0.20325949112236186,0.28897701402658443
38.0,6.0,6.0,2209.0,524.0,0.19760612656165563,0.23721140787686737
38.0,24.0,24.0,26812.0,7431.0,0.2008030901091224,0.2771520214829181
38.0,6.0,8.0,100000.0,26259.0,0.1994336699976667,0.26259
38.0,36.0,27.0,100000.0,28713.0,0.19975964522695283,0.28713
38.0,20.0,25.0,16810.0,5015.0,0.18656295484806898,0.2983343248066627
38.0,19.0,35.0,39127.0,9739.0,0.18484515975630256,0.24890740409435938
38.0,21.0,21.0,57630.0,16080.0,0.19746091785803924,0.27902134305049453
38.0,32.0,4.0,100000.0,25539.0,0.18838964377701709,0.25539
38.0,5.0,5.0,6093.0,1571.0,0.20176458518477608,0.2578368619727556
38.0,14.0,14.0,15615.0,4208.0,0.20598365195540982,0.2694844700608389
38.0,0.0,0.0,12997.0,3363.0,0.1874211956109002,0.25875201969685313
38.0,18.0,30.0,12687.0,3245.0,0.18813023916970228,0.255773626546859
38.0,15.0,15.0,96963.0,27930.0,0.21520456150912276,0.288048018316265
38.0,10.0,10.0,5048.0,1343.0,0.18962211554606218,0.2660459587955626
38.0,34.0,34.0,15404.0,4190.0,0.20308281730768254,0.2720072708387432
38.0,24.0,24.0,76385.0,21446.0,0.20336751972457603,0.2807619296982392
38.0,33.0,33.0,100000.0,28301.0,0.19558873657926656,0.28301
38.0,34.0,10.0,100000.0,27852.0,0.20837961064657398,0.27852
38.0,10.0,10.0,4983.0,1235.0,0.19314928611507223,0.2478426650612081
38.0,22.0,22.0,8955.0,2032.0,0.19422499301570179,0.22691233947515355
38.0,31.0,31.0,6999.0,1725.0,0.19686519961686635,0.24646378054007714
38.0,15.0,35.0,2141.0,563.0,0.21092409228340073,0.2629612330686595
38.0,35.0,23.0,39504.0,10353.0,0.20399118342615588,0.26207472660996356
38.0,20.0,20.0,15121.0,4276.0,0.20841518907093234,0.28278553005753587
38.0,18.0,18.0,5377.0,1453.0,0.21371203389167906,0.27022503254602936
38.0,32.0,32.0,21393.0,5742.0,0.1967572185570037,0.2684055532183425
40.0,29.0,39.0,15165.0,4337.0,0.20235800406747906,0.2859874711506759
40.0,24.0,24.0,5331.0,1363.0,0.20956296049482903,0.25567435753142
40.0,20.0,20.0,5178.0,1290.0,0.212676552952835,0.24913093858632676
40.0,24.0,14.0,100000.0,27015.0,0.19547914305027336,0.27015
40.0,0.0,8.0,7429.0,2174.0,0.20230950180575763,0.2926369632521201
40.0,0.0,0.0,57879.0,17630.0,0.210727358449738,0.3046009779021752
40.0,24.0,24.0,12542.0,3270.0,0.19803642376797442,0.26072396746930315
40.0,20.0,27.0,34632.0,9254.0,0.19611673007124447,0.2672095172095172
40.0,3.0,3.0,60380.0,19152.0,0.190064069935052,0.31719112288837364
40.0,27.0,27.0,82939.0,22362.0,0.18984900649025724,0.26961984108802856
40.0,6.0,14.0,89935.0,22650.0,0.177522960812653,0.2518485572913771
40.0,19.0,19.0,14090.0,3458.0,0.21102172781547343,0.2454222853087296
40.0,14.0,14.0,100000.0,29402.0,0.19432644503497848,0.29402
40.0,8.0,8.0,22986.0,5833.0,0.2073501414021016,0.2537631601844601
40.0,13.0,13.0,6671.0,1733.0,0.21126648455343044,0.2597811422575326
40.0,7.0,7.0,5684.0,1494.0,0.22007144143470941,0.2628430682617875
40.0,33.0,33.0,5684.0,1489.0,0.20573947682585106,0.261963406052076
40.0,9.0,9.0,100000.0,25282.0,0.18666494955316168,0.25282
40.0,8.0,8.0,22977.0,6205.0,0.2097716812755396,0.27005266135700917
40.0,33.0,33.0,4491.0,1146.0,0.19726174783240355,0.25517702070808285
40.0,7.0,7.0,16379.0,4042.0,0.19916720487310857,0.2467794126625557
40.0,38.0,38.0,30435.0,7926.0,0.19640486838339632,0.26042385411532776
40.0,13.0,13.0,59519.0,17764.0,0.20184081040047985,0.29845931551269345
40.0,19.0,8.0,10883.0,2941.0,0.2111135065884339,0.27023798584949005
40.0,18.0,18.0,7222.0,1675.0,0.19189802202898038,0.23193021323733037
40.0,6.0,6.0,9934.0,2489.0,0.19703966073144014,0.25055365411717334
40.0,36.0,36.0,100000.0,28005.0,0.19513934973153807,0.28005
40.0,34.0,34.0,59683.0,17836.0,0.19789623051374292,0.29884556741450663
40.0,29.0,29.0,11189.0,2938.0,0.18794815789807243,0.26257931897399234
40.0,5.0,21.0,100000.0,26242.0,0.1991417813479844,0.26242
40.0,30.0,30.0,100000.0,26718.0,0.19693438694625554,0.26718
40.0,14.0,14.0,27858.0,7703.0,0.19454160857400613,0.2765094407351569
42.0,20.0,23.0,8797.0,2082.0,0.19094533244205736,0.2366715925883824
42.0,28.0,28.0,19219.0,5104.0,0.20116691695707653,0.26557052916384827
42.0,17.0,17.0,13973.0,3798.0,0.2118979592046306,0.2718099191297502
42.0,19.0,19.0,67739.0,20197.0,0.2102499408456442,0.298159110704321
42.0,24.0,12.0,24507.0,6680.0,0.2001513075636508,0.27257518260088953
42.0,30.0,22.0,100000.0,26642.0,0.19698185383931865,0.26642
42.0,7.0,41.0,2067.0,462.0,0.19382331370792583,0.22351233671988388
42.0,22.0,22.0,100000.0,26805.0,0.19255895991351465,0.26805
42.0,29.0,29.0,7120.0,1987.0,0.21010179647992477,0.2790730337078652
42.0,16.0,16.0,46579.0,13493.0,0.21069257539103645,0.2896798986667812
42.0,8.0,8.0,70731.0,20503.0,0.21056351786947727,0.2898728987289873
42.0,26.0,26.0,19862.0,4966.0,0.1874849895398942,0.2500251736985198
42.0,19.0,19.0,10483.0,2842.0,0.20256428813638389,0.2711055995421158
42.0,22.0,21.0,8599.0,2165.0,0.20773060275465094,0.2517734620304687
42.0,17.0,0.0,20716.0,5903.0,0.2051536537308606,0.2849488318208148
42.0,0.0,18.0,100000.0,30269.0,0.198239442076843,0.30269
42.0,34.0,26.0,4774.0,1197.0,0.19646784490622332,0.250733137829912
42.0,16.0,16.0,78159.0,23160.0,0.19298067745840272,0.29631904195294206
42.0,19.0,19.0,100000.0,29399.0,0.2050365604745819,0.29399
42.0,4.0,4.0,17156.0,4487.0,0.20154804440301816,0.2615411517836326
42.0,16.0,16.0,9193.0,2298.0,0.1967650899159457,0.24997280539540956
42.0,35.0,35.0,52686.0,14027.0,0.19069174320051924,0.2662377102076453
42.0,33.0,33.0,13083.0,3715.0,0.20251445186968997,0.28395627914086985
42.0,5.0,5.0,11495.0,3080.0,0.20960456177940182,0.2679425837320574
42.0,1.0,1.0,3548.0,880.0,0.2047720328120875,0.2480270574971815
42.0,32.0,6.0,20207.0,5354.0,0.1945090627369969,0.2649576879299253
42.0,29.0,29.0,53829.0,15007.0,0.19360336276229503,0.2787902431774694
42.0,25.0,25.0,28438.0,6791.0,0.1918762441368995,0.2388001969196146
42.0,31.0,31.0,19591.0,6045.0,0.19048912198024348,0.3085600530856005
42.0,29.0,21.0,100000.0,27723.0,0.20223756655127714,0.27723
42.0,34.0,31.0,4697.0,1220.0,0.1945322866143293,0.2597402597402597
42.0,7.0,7.0,26990.0,6792.0,0.19279250170529658,0.2516487587995554
44.0,29.0,29.0,10062.0,2636.0,0.19280513355665266,0.2619757503478434
44.0,18.0,18.0,100000.0,26459.0,0.19347424894454568,0.26459
44.0,15.0,15.0,20762.0,5945.0,0.19671772087865091,0.2863404296310567
44.0,9.0,9.0,22743.0,6369.0,0.18832473578049977,0.28004221079013325
44.0,41.0,41.0,5837.0,1540.0,0.19581367438901467,0.26383416138427274
44.0,30.0,30.0,21863.0,6251.0,0.19412496980083505,0.28591684581256005
44.0,0.0,33.0,19423.0,5821.0,0.2038368481069197,0.2996962364207383
44.0,30.0,30.0,33493.0,8556.0,0.18187721345324342,0.2554563640163616
44.0,10.0,31.0,83983.0,21530.0,0.20006719858472463,0.25636140647511996
44.0,16.0,16.0,3261.0,874.0,0.19835282765321394,0.2680159460288255
44.0,37.0,13.0,100000.0,23838.0,0.1888523566135749,0.23838
44.0,28.0,28.0,10462.0,2873.0,0.20821780330150166,0.27461288472567386
44.0,24.0,24.0,10269.0,2897.0,0.21802664278205877,0.2821112084915766
44.0,43.0,43.0,2746.0,631.0,0.1973865823851062,0.22978878368536051
44.0,16.0,16.0,100000.0,31237.0,0.20612791244559156,0.31237
44.0,40.0,40.0,13122.0,3308.0,0.2076600655779143,0.25209571711629325
44.0,39.0,39.0,27038.0,7084.0,0.18977297719768443,0.26200162733930027
44.0,35.0,35.0,47533.0,12455.0,0.19845608992540267,0.26202848547325014
44.0,33.0,32.0,100000.0,27828.0,0.20191602315756824,0.27828
44.0,21.0,21.0,25795.0,6848.0,0.19824225480773275,0.26547780577631325
44.0,9.0,9.0,20558.0,5062.0,0.1892146823265054,0.24623017803288258
44.0,4.0,4.0,6964.0,1883.0,0.20019068282086352,0.27039058012636413
44.0,14.0,14.0,19544.0,4794.0,0.2055893298441647,0.24529267294310275
44.0,13.0,13.0,25300.0,8005.0,0.211936916656175,0.316403162055336
44.0,25.0,25.0,27964.0,8021.0,0.21550192726766026,0.2868330710914032
44.0,1.0,1.0,6355.0,1632.0,0.20868065221854984,0.2568056648308419
44.0,37.0,37.0,79203.0,22287.0,0.19578874058594034,0.28139085640695427
44.0,4.0,4.0,9133.0,2243.0,0.1936412859329337,0.245592904850542
44.0,8.0,8.0,45253.0,13206.0,0.21187704780877936,0.2918259562901907
44.0,34.0,34.0,35191.0,9647.0,0.20805383373574038,0.274132590719218
44.0,6.0,6.0,100000.0,27140.0,0.19431558844181332,0.2714
44.0,30.0,30.0,13001.0,3700.0,0.19976018804639606,0.28459349280824553
46.0,7.0,7.0,15527.0,4138.0,0.19541518855667503,0.2665035100148129
46.0,41.0,41.0,100000.0,29871.0,0.18880869632362862,0.29871
46.0,36.0,36.0,62919.0,18914.0,0.1909240214575111,0.30060871914683956
46.0,30.0,30.0,18390.0,4845.0,0.20642531173936557,0.2634584013050571
