,winner_idx,wins,traffic,conversion
0,1,64,1401,0.04568165596002855
1,1,69,1401,0.04925053533190578
2,1,68,1401,0.04853675945753034
3,1,65,1401,0.046395431834404
4,1,70,1401,0.049964311206281226
5,1,56,1609,0.03480422622747048
6,0,72,1401,0.05139186295503212
7,0,56,1401,0.03997144896502498
8,0,85,1605,0.0529595015576324
9,1,60,1401,0.042826552462526764
10,1,56,1401,0.03997144896502498
11,0,59,1408,0.04190340909090909
12,1,63,1401,0.044967880085653104
13,1,60,1401,0.042826552462526764
14,1,67,1401,0.04782298358315489
15,0,46,1402,0.03281027104136947
16,1,62,1424,0.04353932584269663
17,0,50,1401,0.03568879371877231
18,1,77,1401,0.054960742326909354
19,1,83,1401,0.05924339757316203
20,0,55,1456,0.03777472527472527
21,1,79,1401,0.05638829407566024
22,1,61,1401,0.04354032833690221
23,1,65,1401,0.046395431834404
24,0,63,1401,0.044967880085653104
25,0,75,1411,0.05315379163713678
26,1,75,1401,0.05353319057815846
27,1,78,1497,0.052104208416833664
28,1,78,1401,0.055674518201284794
29,1,57,1401,0.04068522483940043
30,1,69,1401,0.04925053533190578
31,1,77,1401,0.054960742326909354
32,1,66,1421,0.04644616467276566
33,1,81,1410,0.0574468085106383
34,1,63,1564,0.04028132992327366
35,0,55,1401,0.039257673090649536
36,1,67,1401,0.04782298358315489
37,0,76,1401,0.05424696645253391
38,1,70,1401,0.049964311206281226
39,1,68,1401,0.04853675945753034
40,1,78,1433,0.05443126308443824
41,1,56,1401,0.03997144896502498
42,1,71,1401,0.05067808708065667
43,1,72,1401,0.05139186295503212
44,0,58,1401,0.04139900071377588
45,1,72,1401,0.05139186295503212
46,1,67,1401,0.04782298358315489
47,1,71,1401,0.05067808708065667
48,1,54,1401,0.03854389721627409
49,1,58,1401,0.04139900071377588
50,1,71,1401,0.05067808708065667
51,1,63,1401,0.044967880085653104
52,0,66,1401,0.047109207708779445
53,1,74,1401,0.05281941470378301
54,0,50,1401,0.03568879371877231
55,1,136,3062,0.04441541476159373
56,1,72,1401,0.05139186295503212
57,1,83,1401,0.05924339757316203
58,0,53,1401,0.03783012134189864
59,1,80,1401,0.05710206995003569
60,0,58,1401,0.04139900071377588
61,0,78,1403,0.05559515324305061
62,0,69,1401,0.04925053533190578
63,0,56,1401,0.03997144896502498
64,0,63,1401,0.044967880085653104
65,1,70,1401,0.049964311206281226
66,1,62,1401,0.04425410421127766
67,1,49,1401,0.03497501784439686
68,0,62,1408,0.04403409090909091
69,1,72,1401,0.05139186295503212
70,1,64,1401,0.04568165596002855
71,0,67,1401,0.04782298358315489
72,1,65,1401,0.046395431834404
73,1,55,1401,0.039257673090649536
74,0,69,1547,0.04460245636716225
75,0,76,1401,0.05424696645253391
76,1,74,1401,0.05281941470378301
77,0,73,1401,0.052105638829407566
78,1,68,1401,0.04853675945753034
79,0,56,1401,0.03997144896502498
80,0,69,1488,0.046370967741935484
81,0,62,1401,0.04425410421127766
82,1,70,1401,0.049964311206281226
83,1,66,1401,0.047109207708779445
84,1,60,1401,0.042826552462526764
85,1,73,1440,0.050694444444444445
86,1,69,1401,0.04925053533190578
87,0,74,1534,0.048239895697522815
88,1,85,1401,0.06067094932191292
89,1,69,1401,0.04925053533190578
90,0,67,1401,0.04782298358315489
91,1,65,1401,0.046395431834404
92,1,74,1457,0.05078929306794784
93,1,70,1401,0.049964311206281226
94,1,62,1401,0.04425410421127766
95,0,54,1401,0.03854389721627409
96,1,72,1401,0.05139186295503212
97,1,63,1401,0.044967880085653104
98,1,60,1401,0.042826552462526764
99,0,68,1401,0.04853675945753034
