n_arms,true_winner_idx,winner_idx,traffic,wins,baseline,conversion
22.0,8.0,8.0,100022.0,29936.0,0.21119057047239637,0.29929415528583714
22.0,6.0,6.0,8223.0,2895.0,0.20575704523228475,0.35206129149945276
22.0,0.0,6.0,100022.0,29547.0,0.21236686437578278,0.2954050108976025
22.0,10.0,10.0,7489.0,1667.0,0.18498110565794249,0.22259313660034719
22.0,12.0,12.0,27761.0,7400.0,0.19068698955520322,0.2665610028457188
24.0,4.0,4.0,38995.0,10890.0,0.1897199218635016,0.27926657263751764
24.0,8.0,18.0,31248.0,8226.0,0.19280905646549684,0.2632488479262673
24.0,3.0,3.0,88353.0,24270.0,0.18546341485988194,0.27469355879257074
24.0,12.0,5.0,13667.0,2866.0,0.1860559870299602,0.20970220238530768
24.0,14.0,14.0,28531.0,8455.0,0.20385269941579373,0.29634432722302056
24.0,7.0,7.0,59689.0,16265.0,0.1925062776778367,0.27249576973981804
24.0,22.0,12.0,2689.0,547.0,0.20143887682741315,0.2034213462253626
24.0,1.0,1.0,12950.0,2770.0,0.18177851818049776,0.2138996138996139
24.0,5.0,17.0,100024.0,26531.0,0.20868086806188457,0.2652463408781892
24.0,3.0,3.0,100024.0,25447.0,0.1953032055858095,0.2544089418539551
24.0,5.0,5.0,18629.0,5736.0,0.21178649951376602,0.3079070266788341
24.0,8.0,0.0,100024.0,26829.0,0.20079857401628065,0.26822562584979603
24.0,6.0,2.0,3717.0,858.0,0.19453975998900427,0.23083131557707828
24.0,10.0,10.0,100024.0,27923.0,0.19967362648887443,0.27916300087978885
24.0,5.0,5.0,24462.0,5927.0,0.18767792897398042,0.2422941705502412
24.0,17.0,17.0,2470.0,645.0,0.19116993975532162,0.2611336032388664
24.0,12.0,12.0,47302.0,14668.0,0.2058112067729175,0.3100925965075472
24.0,9.0,9.0,96808.0,27979.0,0.20833136493498192,0.2890153706305264
24.0,12.0,12.0,2134.0,486.0,0.2057259037364517,0.22774133083411435
24.0,16.0,16.0,67479.0,18674.0,0.1951829238813695,0.27673794810237257
24.0,20.0,20.0,100024.0,27450.0,0.2097394993235054,0.2744341358074062
24.0,17.0,17.0,100024.0,23180.0,0.17628913306984542,0.23174438134847636
24.0,6.0,6.0,20240.0,5314.0,0.1813797077157001,0.2625494071146245
24.0,17.0,17.0,100024.0,24890.0,0.19971351381196134,0.24884027833320002
24.0,22.0,22.0,100024.0,27290.0,0.2018356141748141,0.27283451971526834
24.0,8.0,8.0,35066.0,8695.0,0.20890808597640217,0.24796098785148007
24.0,14.0,14.0,3635.0,917.0,0.19888504500392457,0.25226960110041263
24.0,16.0,16.0,35277.0,10152.0,0.19999779825850528,0.2877795730929501
24.0,19.0,19.0,7920.0,2045.0,0.20199839289352306,0.2582070707070707
24.0,2.0,13.0,100024.0,25543.0,0.19423198560028618,0.2553687115092378
24.0,22.0,22.0,100024.0,27869.0,0.21470462484078467,0.2786231304486923
24.0,14.0,14.0,19404.0,4476.0,0.18183678681142026,0.23067408781694496
26.0,0.0,0.0,100026.0,28548.0,0.18799451170120418,0.28540579449343173
26.0,22.0,22.0,5860.0,1305.0,0.20958906316975742,0.2226962457337884
26.0,18.0,2.0,100026.0,23062.0,0.19485243060661006,0.23056005438585966
26.0,25.0,25.0,6924.0,1675.0,0.20064185063317877,0.24191218948584634
26.0,4.0,4.0,82979.0,25215.0,0.21503286401594096,0.3038720640161969
26.0,14.0,15.0,4542.0,1098.0,0.18547338927792423,0.24174372523117568
26.0,11.0,11.0,2218.0,528.0,0.20258752720663867,0.23805229936880073
26.0,14.0,3.0,16140.0,3826.0,0.2059421786418019,0.23705080545229243
26.0,10.0,10.0,7093.0,1860.0,0.1960588533758754,0.2622303679684196
26.0,3.0,3.0,75416.0,22221.0,0.19726796386824968,0.2946456985255118
26.0,8.0,8.0,14207.0,3400.0,0.18314295803043834,0.23931864573801648
26.0,22.0,9.0,1027.0,224.0,0.19929229291162234,0.2181110029211295
26.0,7.0,7.0,5046.0,1128.0,0.19922606049636007,0.2235434007134364
26.0,11.0,11.0,11691.0,2979.0,0.19448527336353644,0.2548113933795227
26.0,24.0,9.0,1328.0,364.0,0.1973577845133498,0.2740963855421687
26.0,7.0,7.0,9131.0,2388.0,0.17181030224060073,0.2615266673967802
26.0,16.0,16.0,21966.0,5490.0,0.19968844888134402,0.24993171264681782
26.0,18.0,18.0,79347.0,23032.0,0.20057666683401065,0.29026932335185957
26.0,17.0,17.0,4820.0,1152.0,0.19131681656576832,0.23900414937759337
26.0,2.0,2.0,1649.0,399.0,0.17863478455093815,0.2419648271679806
26.0,22.0,22.0,7856.0,2085.0,0.2180811519111573,0.26540224032586557
26.0,9.0,9.0,12032.0,3984.0,0.20974481930860042,0.33111702127659576
26.0,7.0,7.0,17805.0,3928.0,0.17092839260255818,0.22061218758775625
26.0,21.0,21.0,24242.0,5870.0,0.1995523262807731,0.2421417374804059
26.0,16.0,7.0,1035.0,279.0,0.2120159614479212,0.26956521739130435
26.0,4.0,4.0,100026.0,25954.0,0.198099854046009,0.2594725371403435
26.0,2.0,22.0,1305.0,294.0,0.19977230978538024,0.22528735632183908
26.0,7.0,10.0,31253.0,7630.0,0.20229961771301413,0.24413656288996258
26.0,14.0,14.0,42351.0,12593.0,0.19782477350408942,0.29734835068829546
26.0,24.0,24.0,11863.0,2847.0,0.1977916026012766,0.23998988451487818
26.0,12.0,5.0,2977.0,615.0,0.19197968285072117,0.20658380920389655
26.0,24.0,21.0,1683.0,337.0,0.2028452715490148,0.20023767082590613
28.0,11.0,11.0,100028.0,26915.0,0.19855313811587144,0.26907465909545325
28.0,4.0,17.0,16877.0,4494.0,0.18575885556484284,0.26627955205309
28.0,13.0,8.0,22953.0,6614.0,0.21203205032550643,0.2881540539363046
28.0,17.0,17.0,100028.0,29456.0,0.21299885243053568,0.29447754628703965
28.0,2.0,3.0,1200.0,279.0,0.2141854127144787,0.2325
28.0,6.0,6.0,41852.0,12392.0,0.19002571764774895,0.29609098728854055
28.0,16.0,16.0,100028.0,25029.0,0.18631675467022854,0.25021993841724316
28.0,9.0,1.0,23973.0,6755.0,0.23739360511715923,0.28177533058023607
28.0,13.0,13.0,40636.0,12879.0,0.21572998489788356,0.31693572201988385
28.0,6.0,6.0,100028.0,27304.0,0.19429651419951138,0.2729635702003439
28.0,0.0,1.0,100028.0,25736.0,0.20094307063074593,0.257287959371376
28.0,15.0,8.0,9834.0,2589.0,0.20006013012691742,0.26327028676021963
28.0,25.0,14.0,1588.0,381.0,0.2117835911875725,0.23992443324937027
28.0,1.0,1.0,20651.0,5353.0,0.20794742806530903,0.2592126289283812
28.0,8.0,8.0,14448.0,3148.0,0.18465420875339397,0.21788482834994463
28.0,7.0,7.0,100028.0,29790.0,0.20674416950864646,0.2978166113488223
28.0,14.0,14.0,1029.0,240.0,0.198829669599768,0.23323615160349853
28.0,19.0,18.0,1035.0,238.0,0.20257303465052803,0.22995169082125605
28.0,23.0,18.0,30092.0,7658.0,0.20529999875724794,0.25448624219061544
28.0,14.0,9.0,2276.0,491.0,0.20512859973627293,0.2157293497363796
28.0,15.0,15.0,100028.0,24916.0,0.19564377783289857,0.24909025472867596
28.0,19.0,19.0,8410.0,1799.0,0.19763265157636625,0.21391200951248512
28.0,26.0,26.0,76554.0,20276.0,0.1896427816458161,0.2648587924863495
28.0,27.0,27.0,100028.0,28973.0,0.18593522758512565,0.2896488983084736
28.0,26.0,16.0,10117.0,2641.0,0.21858549628107568,0.2610457645547099
28.0,4.0,24.0,22699.0,5565.0,0.1898532140473423,0.2451649852416406
28.0,11.0,11.0,14489.0,3712.0,0.18409821440376092,0.2561943543377735
28.0,5.0,5.0,100028.0,27458.0,0.19092302435086292,0.2745031391210461
28.0,3.0,3.0,50820.0,14035.0,0.19183594730129233,0.2761707988980716
28.0,5.0,5.0,3009.0,767.0,0.21180390709252733,0.2549019607843137
28.0,24.0,24.0,100028.0,33752.0,0.22487312981074306,0.33742552085416083
28.0,15.0,15.0,8625.0,2096.0,0.20177504965437748,0.2430144927536232
30.0,18.0,8.0,1075.0,255.0,0.2092928986635789,0.2372093023255814
30.0,20.0,20.0,1445.0,322.0,0.20645855539986305,0.22283737024221453
30.0,18.0,18.0,100030.0,27365.0,0.20123225695624833,0.27356792962111365
30.0,16.0,16.0,3925.0,1076.0,0.20403212527248688,0.27414012738853505
30.0,26.0,16.0,1277.0,287.0,0.1901882171316773,0.22474549725920126
30.0,6.0,3.0,4206.0,1119.0,0.2109056874701901,0.2660485021398003
30.0,13.0,13.0,18579.0,5846.0,0.20089702320143307,0.31465633241832175
30.0,23.0,0.0,2666.0,605.0,0.19575015067568252,0.22693173293323332
30.0,19.0,19.0,8887.0,1946.0,0.18309376278819506,0.21897153145043322
30.0,9.0,9.0,35741.0,9805.0,0.18856078840340548,0.2743347975714166
30.0,27.0,27.0,14444.0,4548.0,0.20543340347586017,0.31487122680697865
30.0,7.0,7.0,26357.0,6927.0,0.1844089472659182,0.2628144325985507
30.0,18.0,21.0,2474.0,567.0,0.19849801075532192,0.2291835084882781
30.0,11.0,11.0,100030.0,25460.0,0.19413828484243287,0.25452364290712787
30.0,2.0,2.0,68441.0,18216.0,0.20628911437474287,0.266156251369793
30.0,10.0,10.0,9032.0,1798.0,0.17203389663505503,0.1990699734278122
30.0,28.0,28.0,100030.0,27700.0,0.19392684240602648,0.27691692492252323
30.0,21.0,21.0,13997.0,3297.0,0.2053558635650999,0.23555047510180754
30.0,13.0,13.0,12057.0,3039.0,0.1985554251581672,0.25205274944015926
30.0,1.0,1.0,100030.0,26505.0,0.19395967109688045,0.2649705088473458
30.0,24.0,24.0,1346.0,290.0,0.1952297088917911,0.21545319465081725
30.0,10.0,10.0,3302.0,794.0,0.20804744736663328,0.2404603270745003
30.0,24.0,24.0,1446.0,343.0,0.20445000902284555,0.23720608575380359
30.0,24.0,29.0,1035.0,269.0,0.20434293200365486,0.2599033816425121
30.0,7.0,1.0,1537.0,307.0,0.19609343044339325,0.19973975276512687
30.0,19.0,19.0,21627.0,5328.0,0.19483195953236476,0.24635871826883063
30.0,24.0,28.0,1576.0,375.0,0.1900793595295755,0.23794416243654823
30.0,23.0,23.0,48348.0,11909.0,0.20492599564684932,0.2463183585670555
30.0,23.0,17.0,1562.0,339.0,0.20666507526332178,0.21702944942381563
30.0,12.0,16.0,1352.0,275.0,0.19711429575524125,0.20340236686390534
30.0,8.0,8.0,100030.0,28152.0,0.20430986395116763,0.2814355693292012
30.0,25.0,20.0,4259.0,973.0,0.19539026272361268,0.2284573843625264
32.0,4.0,4.0,13458.0,3329.0,0.19326243392224593,0.24736216376876208
32.0,11.0,11.0,100032.0,27353.0,0.199801989134255,0.2734424984005118
32.0,10.0,10.0,12715.0,2966.0,0.18667800846469743,0.23326779394416045
32.0,21.0,21.0,22637.0,6335.0,0.20743453149316082,0.27985157043777886
32.0,22.0,22.0,13435.0,3189.0,0.17895863681241367,0.23736509117975438
32.0,29.0,19.0,1189.0,287.0,0.2104213798205939,0.2413793103448276
32.0,3.0,3.0,100032.0,26124.0,0.20166035484457148,0.26115642994241844
32.0,28.0,28.0,100032.0,26613.0,0.19307874293016186,0.26604486564299423
32.0,24.0,13.0,3274.0,827.0,0.21242012866053253,0.2525962125839951
32.0,29.0,29.0,6298.0,1502.0,0.20917947346207194,0.2384884090187361
32.0,23.0,23.0,100032.0,26763.0,0.2096409594704092,0.2675443857965451
32.0,10.0,10.0,7130.0,1723.0,0.20679939294146152,0.24165497896213184
32.0,16.0,16.0,3241.0,860.0,0.20572885212499648,0.26535020055538416
32.0,31.0,31.0,19122.0,5627.0,0.20637089541975684,0.2942683819684134
32.0,16.0,20.0,1326.0,300.0,0.1989752011562508,0.22624434389140272
32.0,20.0,6.0,3004.0,770.0,0.2043314432830488,0.2563249001331558
32.0,8.0,12.0,1068.0,238.0,0.2159967485042866,0.22284644194756553
32.0,3.0,3.0,3875.0,998.0,0.1950890189059417,0.2575483870967742
32.0,30.0,30.0,49840.0,13038.0,0.1973928643070682,0.2615971107544141
32.0,16.0,16.0,4248.0,1200.0,0.20270532523430906,0.2824858757062147
32.0,31.0,31.0,32822.0,10082.0,0.20622017505633877,0.30717201876789957
32.0,30.0,30.0,36061.0,10942.0,0.20102975335758771,0.3034302986606029
32.0,19.0,19.0,1600.0,345.0,0.19272139982370223,0.215625
32.0,27.0,21.0,1691.0,374.0,0.19480078096600575,0.22117090479006504
32.0,31.0,31.0,4305.0,1191.0,0.21021730703068772,0.27665505226480835
32.0,5.0,10.0,1511.0,361.0,0.19404145730063085,0.23891462607544672
32.0,17.0,17.0,100032.0,26352.0,0.18909409119935816,0.2634357005758157
32.0,2.0,2.0,100032.0,26704.0,0.1978213237278021,0.26695457453614846
32.0,27.0,27.0,2038.0,452.0,0.1946122038253184,0.22178606476938176
32.0,11.0,3.0,12123.0,2980.0,0.19834795799955818,0.24581374247298524
32.0,5.0,5.0,2338.0,547.0,0.2020841251273006,0.2339606501283148
32.0,1.0,5.0,100032.0,26482.0,0.20132166347292352,0.2647352847088932
34.0,2.0,29.0,1091.0,215.0,0.19282691002423263,0.19706691109074242
34.0,4.0,4.0,100034.0,28087.0,0.18433307336389,0.28077453665753643
34.0,21.0,21.0,98004.0,24819.0,0.19539518606039488,0.2532447655197747
34.0,32.0,32.0,100034.0,28005.0,0.19739026714670224,0.27995481536277667
34.0,16.0,16.0,17797.0,4764.0,0.2049882353652161,0.2676855649828623
34.0,11.0,31.0,100034.0,25071.0,0.2009112070275194,0.25062478757222545
34.0,15.0,12.0,2619.0,641.0,0.2122068860929977,0.24474990454371898
34.0,24.0,24.0,100034.0,29322.0,0.19702700853963517,0.2931203390847112
34.0,20.0,20.0,100034.0,27771.0,0.19907244581738048,0.2776156106923646
34.0,32.0,32.0,82780.0,23119.0,0.19454248947223723,0.2792824353708625
34.0,6.0,6.0,13569.0,3729.0,0.2166209971975206,0.27481759893875746
34.0,5.0,13.0,4015.0,858.0,0.19872171936943223,0.2136986301369863
34.0,31.0,2.0,1065.0,240.0,0.1878903713290214,0.22535211267605634
34.0,2.0,22.0,100034.0,26252.0,0.18503073827910516,0.2624307735369974
34.0,2.0,11.0,1056.0,241.0,0.1994617387938742,0.22821969696969696
34.0,14.0,8.0,2383.0,595.0,0.2040506190785835,0.24968527066722618
34.0,0.0,0.0,32875.0,8279.0,0.18582594285048792,0.25183269961977184
34.0,32.0,17.0,21886.0,5551.0,0.20650185029066034,0.25363245910627796
34.0,30.0,11.0,1786.0,414.0,0.20936619784429988,0.23180291153415453
34.0,15.0,15.0,100034.0,28982.0,0.21337823046609414,0.2897214946918048
34.0,24.0,24.0,91606.0,26575.0,0.19684626355556722,0.2901010850817632
34.0,18.0,18.0,100034.0,28019.0,0.19707663118512286,0.28009476777895514
34.0,23.0,23.0,100034.0,28884.0,0.19939157083781697,0.2887418277785553
34.0,1.0,1.0,2863.0,667.0,0.20153674890054601,0.2329724065665386
34.0,31.0,29.0,100034.0,25980.0,0.1886000165178941,0.2597116980226723
34.0,26.0,29.0,3309.0,722.0,0.18713989868972106,0.2181928074947114
34.0,23.0,24.0,1699.0,368.0,0.18970354947113371,0.21659799882283695
34.0,6.0,2.0,1099.0,259.0,0.209181797849704,0.2356687898089172
34.0,10.0,30.0,7750.0,1802.0,0.19862155318544233,0.23251612903225807
34.0,13.0,10.0,1291.0,291.0,0.20994349691324296,0.22540666150271108
34.0,9.0,9.0,5145.0,1187.0,0.19246029269359374,0.23070942662779398
34.0,29.0,28.0,1060.0,211.0,0.19219866353805243,0.19905660377358492
36.0,35.0,35.0,97732.0,28295.0,0.20284135166972503,0.28951622805222443
36.0,7.0,7.0,45754.0,12204.0,0.20461062799173474,0.26673077763692793
36.0,28.0,28.0,10946.0,3108.0,0.20824484332683318,0.28393933857116754
36.0,22.0,22.0,1242.0,278.0,0.18527694200557288,0.22383252818035426
36.0,9.0,9.0,28170.0,7451.0,0.2067342616442375,0.264501242456514
36.0,11.0,3.0,1408.0,337.0,0.19909761831130265,0.2393465909090909
36.0,34.0,34.0,22009.0,5231.0,0.2004138644682529,0.23767549638784133
36.0,9.0,31.0,100036.0,26873.0,0.2025639421616659,0.2686332920148746
36.0,31.0,31.0,1085.0,255.0,0.20437180384753462,0.2350230414746544
36.0,33.0,33.0,1514.0,366.0,0.1962575596098966,0.24174372523117568
36.0,21.0,28.0,6143.0,1542.0,0.20252794826071413,0.25101741819957674
36.0,7.0,7.0,6032.0,1463.0,0.19118142942730565,0.24253978779840848
36.0,20.0,11.0,1580.0,363.0,0.1972531064584628,0.22974683544303798
36.0,8.0,8.0,100036.0,28030.0,0.20063463504334325,0.28019912831380706
36.0,27.0,27.0,33484.0,8436.0,0.20798656239342628,0.2519412256600167
36.0,10.0,35.0,1117.0,243.0,0.19964352081596665,0.21754700089525514
36.0,35.0,18.0,7206.0,1891.0,0.21005804322276006,0.26242020538440186
36.0,27.0,16.0,1779.0,430.0,0.21037064482856876,0.2417088251826869
36.0,33.0,17.0,100036.0,26821.0,0.20109808532710197,0.2681134791475069
36.0,3.0,21.0,100036.0,26104.0,0.19474874970825196,0.2609460594186093
36.0,24.0,24.0,100036.0,31308.0,0.20158475105938417,0.3129673317605662
36.0,13.0,29.0,1574.0,346.0,0.19595285453098513,0.21982210927573062
36.0,13.0,13.0,80415.0,21080.0,0.19686047391337655,0.2621401479823416
36.0,16.0,16.0,100036.0,28523.0,0.20439027053640058,0.2851273541525051
36.0,23.0,23.0,100036.0,27429.0,0.19606085751498564,0.2741912911351913
36.0,29.0,1.0,2898.0,677.0,0.1954459159572628,0.23360938578329882
36.0,20.0,29.0,1925.0,420.0,0.18057927749942587,0.21818181818181817
36.0,1.0,1.0,1075.0,236.0,0.20299308259245782,0.21953488372093025
36.0,29.0,29.0,10239.0,2677.0,0.20324989830408238,0.26145131360484425
36.0,22.0,22.0,6017.0,1528.0,0.20674973893454393,0.2539471497423965
36.0,34.0,34.0,69114.0,19539.0,0.203140783115758,0.2827068321902943
36.0,27.0,27.0,100036.0,28457.0,0.1965655204936032,0.28446759166699986
38.0,4.0,18.0,100038.0,28835.0,0.1892335129995649,0.28824046862192365
38.0,14.0,14.0,1450.0,366.0,0.19232237174502678,0.2524137931034483
38.0,21.0,21.0,2138.0,516.0,0.19352077805705403,0.24134705332086062
38.0,34.0,34.0,100038.0,31468.0,0.20303208922169813,0.31456046702253143
38.0,35.0,35.0,43212.0,12086.0,0.19164537839273035,0.27969082662223455
38.0,4.0,4.0,2091.0,485.0,0.20325949112236186,0.23194643711142993
38.0,6.0,6.0,14124.0,4773.0,0.19760612656165563,0.33793542905692436
38.0,24.0,25.0,100038.0,27103.0,0.2008030901091224,0.2709270477218657
38.0,6.0,21.0,14858.0,3681.0,0.1994336699976667,0.24774532238524702
38.0,36.0,27.0,1878.0,427.0,0.19975964522695283,0.2273695420660277
38.0,20.0,20.0,1449.0,397.0,0.18656295484806898,0.27398205659075225
38.0,19.0,19.0,33642.0,7889.0,0.18484515975630256,0.23449854348730753
38.0,21.0,21.0,46026.0,12449.0,0.19746091785803924,0.27047755616390734
38.0,32.0,17.0,1577.0,398.0,0.18838964377701709,0.25237793278376663
38.0,5.0,5.0,100038.0,30625.0,0.20176458518477608,0.30613366920570184
38.0,14.0,35.0,1245.0,335.0,0.20598365195540982,0.26907630522088355
38.0,0.0,0.0,95322.0,25915.0,0.1874211956109002,0.2718679843058266
38.0,18.0,18.0,3474.0,846.0,0.18813023916970228,0.24352331606217617
38.0,15.0,32.0,1648.0,408.0,0.21520456150912276,0.24757281553398058
38.0,10.0,25.0,1059.0,249.0,0.18962211554606218,0.23512747875354106
38.0,34.0,24.0,1622.0,367.0,0.20308281730768254,0.22626387176325524
38.0,24.0,35.0,1215.0,278.0,0.20336751972457603,0.2288065843621399
38.0,33.0,33.0,100038.0,27144.0,0.19558873657926656,0.2713368919810472
38.0,34.0,1.0,1042.0,245.0,0.20837961064657398,0.23512476007677544
38.0,10.0,2.0,21142.0,5747.0,0.19314928611507223,0.2718285876454451
38.0,22.0,22.0,100038.0,26657.0,0.19422499301570179,0.26646874187808633
38.0,31.0,31.0,48554.0,13826.0,0.19686519961686635,0.28475511801293407
38.0,15.0,15.0,31649.0,10644.0,0.21092409228340073,0.3363139435685172
38.0,35.0,18.0,2458.0,605.0,0.20399118342615588,0.24613506916192027
38.0,20.0,2.0,100038.0,28014.0,0.20841518907093234,0.28003358723685
38.0,18.0,18.0,49284.0,16236.0,0.21371203389167906,0.3294375456537619
38.0,32.0,32.0,94503.0,26178.0,0.1967572185570037,0.2770070791403447
40.0,29.0,29.0,1594.0,451.0,0.20235800406747906,0.28293601003764113
40.0,24.0,24.0,76577.0,23907.0,0.20956296049482903,0.31219556785980124
40.0,20.0,20.0,2441.0,668.0,0.212676552952835,0.2736583367472347
40.0,24.0,24.0,2402.0,565.0,0.19547914305027336,0.23522064945878435
40.0,0.0,8.0,2870.0,723.0,0.20230950180575763,0.2519163763066202
40.0,0.0,0.0,100040.0,29606.0,0.210727358449738,0.2959416233506597
40.0,24.0,24.0,100040.0,29348.0,0.19803642376797442,0.29336265493802477
40.0,20.0,27.0,100040.0,26587.0,0.19611673007124447,0.2657636945221911
40.0,3.0,32.0,100040.0,29063.0,0.190064069935052,0.2905137944822071
40.0,27.0,13.0,3046.0,712.0,0.18984900649025724,0.23374917925147734
40.0,6.0,6.0,83178.0,19963.0,0.177522960812653,0.24000336627473612
40.0,19.0,19.0,100040.0,27823.0,0.21102172781547343,0.2781187524990004
40.0,14.0,9.0,100040.0,27694.0,0.19432644503497848,0.27682926829268295
40.0,8.0,8.0,100040.0,27090.0,0.2073501414021016,0.2707916833266693
40.0,13.0,13.0,62399.0,19616.0,0.21126648455343044,0.31436401224378596
40.0,7.0,7.0,100040.0,30608.0,0.22007144143470941,0.3059576169532187
40.0,33.0,29.0,1228.0,256.0,0.20573947682585106,0.20846905537459284
40.0,9.0,2.0,1254.0,278.0,0.18666494955316168,0.22169059011164274
40.0,8.0,8.0,100040.0,29604.0,0.2097716812755396,0.295921631347461
40.0,33.0,33.0,2835.0,684.0,0.19726174783240355,0.24126984126984127
40.0,7.0,22.0,4027.0,953.0,0.19916720487310857,0.23665259498385896
40.0,38.0,38.0,56623.0,14459.0,0.19640486838339632,0.2553555975486993
40.0,13.0,13.0,2756.0,674.0,0.20184081040047985,0.24455732946298983
40.0,19.0,28.0,100040.0,28576.0,0.2111135065884339,0.2856457417033187
40.0,18.0,18.0,8200.0,1831.0,0.19189802202898038,0.22329268292682927
40.0,6.0,3.0,2218.0,544.0,0.19703966073144014,0.24526600541027954
40.0,36.0,32.0,1062.0,265.0,0.19513934973153807,0.2495291902071563
40.0,34.0,34.0,100040.0,29147.0,0.19789623051374292,0.2913534586165534
40.0,29.0,29.0,26929.0,6602.0,0.18794815789807243,0.2451632069516135
40.0,5.0,38.0,3494.0,845.0,0.1991417813479844,0.24184315970234688
40.0,30.0,30.0,100040.0,26075.0,0.19693438694625554,0.26064574170331867
40.0,14.0,8.0,4500.0,972.0,0.19454160857400613,0.216
42.0,20.0,20.0,100042.0,28757.0,0.19094533244205736,0.28744927130605147
42.0,28.0,28.0,8324.0,2158.0,0.20116691695707653,0.25925036040365207
42.0,17.0,21.0,1974.0,508.0,0.2118979592046306,0.2573454913880446
42.0,19.0,11.0,46166.0,12528.0,0.2102499408456442,0.27136853961790064
42.0,24.0,28.0,1142.0,266.0,0.2001513075636508,0.2329246935201401
42.0,30.0,37.0,1379.0,325.0,0.19698185383931865,0.23567802755620015
42.0,7.0,7.0,18721.0,5516.0,0.19382331370792583,0.2946423802147321
42.0,22.0,22.0,13887.0,3388.0,0.19255895991351465,0.24396917980845395
42.0,29.0,29.0,7642.0,2375.0,0.21010179647992477,0.3107825176655326
42.0,16.0,16.0,1247.0,303.0,0.21069257539103645,0.2429831595829992
42.0,8.0,8.0,100042.0,28523.0,0.21056351786947727,0.2851102536934488
42.0,26.0,26.0,37042.0,9261.0,0.1874849895398942,0.25001349819124236
42.0,19.0,12.0,5269.0,1361.0,0.20256428813638389,0.2583032833554754
42.0,22.0,22.0,4149.0,1092.0,0.20773060275465094,0.2631959508315257
42.0,17.0,17.0,100042.0,30069.0,0.2051536537308606,0.30056376321944783
42.0,0.0,18.0,1474.0,418.0,0.198239442076843,0.2835820895522388
42.0,34.0,20.0,1905.0,520.0,0.19646784490622332,0.27296587926509186
42.0,16.0,16.0,2193.0,458.0,0.19298067745840272,0.20884632922936616
42.0,19.0,19.0,100042.0,28057.0,0.2050365604745819,0.28045221007176985
42.0,4.0,14.0,17322.0,4409.0,0.20154804440301816,0.2545318092599007
42.0,16.0,16.0,4985.0,1249.0,0.1967650899159457,0.2505516549648947
42.0,35.0,10.0,100042.0,25196.0,0.19069174320051924,0.2518542212270846
42.0,33.0,33.0,100042.0,30769.0,0.20251445186968997,0.30756082445372945
42.0,5.0,21.0,5731.0,1469.0,0.20960456177940182,0.25632524864770545
42.0,1.0,1.0,7578.0,1993.0,0.2047720328120875,0.2629981525468461
42.0,32.0,32.0,1591.0,358.0,0.1945090627369969,0.2250157133878064
42.0,29.0,29.0,100042.0,27277.0,0.19360336276229503,0.2726554846964275
42.0,25.0,25.0,100042.0,24550.0,0.1918762441368995,0.24539693328801904
42.0,31.0,40.0,2843.0,784.0,0.19048912198024348,0.27576503693281745
42.0,29.0,22.0,100042.0,26927.0,0.20223756655127714,0.2691569540792867
42.0,34.0,34.0,10163.0,2887.0,0.1945322866143293,0.2840696644691528
42.0,7.0,7.0,8734.0,2007.0,0.19279250170529658,0.2297916189603847
44.0,29.0,29.0,6106.0,1578.0,0.19280513355665266,0.2584343268915821
44.0,18.0,37.0,100044.0,24687.0,0.19347424894454568,0.24676142497301187
44.0,15.0,15.0,38355.0,10096.0,0.19671772087865091,0.2632251336201277
44.0,9.0,27.0,100044.0,26947.0,0.18832473578049977,0.26935148534644754
44.0,41.0,31.0,1049.0,267.0,0.19581367438901467,0.25452812202097236
44.0,30.0,30.0,4425.0,1109.0,0.19412496980083505,0.2506214689265537
44.0,0.0,0.0,100044.0,31089.0,0.2038368481069197,0.3107532685618328
44.0,30.0,30.0,5775.0,1194.0,0.18187721345324342,0.20675324675324674
44.0,10.0,12.0,2001.0,418.0,0.20006719858472463,0.20889555222388806
44.0,16.0,11.0,1766.0,391.0,0.19835282765321394,0.22140430351075877
44.0,37.0,36.0,1341.0,253.0,0.1888523566135749,0.18866517524235646
44.0,28.0,28.0,100044.0,30129.0,0.20821780330150166,0.3011574907040902
44.0,24.0,24.0,8109.0,1973.0,0.21802664278205877,0.24330990257738316
44.0,43.0,33.0,16056.0,4720.0,0.1973865823851062,0.293971101145989
44.0,16.0,16.0,100044.0,29736.0,0.20612791244559156,0.2972292191435768
44.0,40.0,40.0,23827.0,6450.0,0.2076600655779143,0.2707013052419524
44.0,39.0,39.0,100044.0,27088.0,0.18977297719768443,0.2707608652193035
44.0,35.0,23.0,100044.0,25075.0,0.19845608992540267,0.25063971852384953
44.0,33.0,33.0,100044.0,27668.0,0.20191602315756824,0.27655831434168965
44.0,21.0,21.0,42457.0,10647.0,0.19824225480773275,0.25077136867889865
44.0,9.0,9.0,100044.0,26297.0,0.1892146823265054,0.26285434408860103
44.0,4.0,19.0,82562.0,24120.0,0.20019068282086352,0.2921440856568397
44.0,14.0,14.0,60212.0,16776.0,0.2055893298441647,0.2786155583604597
44.0,13.0,36.0,1373.0,327.0,0.211936916656175,0.2381646030589949
44.0,25.0,25.0,87982.0,22762.0,0.21550192726766026,0.25871200927462434
44.0,1.0,24.0,11453.0,3242.0,0.20868065221854984,0.28306993800750896
44.0,37.0,37.0,56446.0,15212.0,0.19578874058594034,0.2694965099387025
