,winner_idx,wins,traffic,conversion
0,0,51,1401,0.03640256959314775
1,1,166,3529,0.04703882119580618
2,1,65,1401,0.046395431834404
3,0,63,1401,0.044967880085653104
4,0,56,1402,0.039942938659058486
5,1,61,1401,0.04354032833690221
6,1,63,1401,0.044967880085653104
7,1,48,1401,0.034261241970021415
8,0,72,1486,0.04845222072678331
9,1,66,1406,0.04694167852062589
10,1,60,1401,0.042826552462526764
11,1,68,1401,0.04853675945753034
12,1,52,1401,0.037116345467523196
13,1,64,1401,0.04568165596002855
14,1,60,1401,0.042826552462526764
15,1,82,1458,0.056241426611796985
16,1,84,1658,0.05066344993968637
17,0,63,1401,0.044967880085653104
18,1,72,1401,0.05139186295503212
19,1,63,1401,0.044967880085653104
20,1,70,1401,0.049964311206281226
21,1,76,1401,0.05424696645253391
22,1,70,1401,0.049964311206281226
23,1,69,1401,0.04925053533190578
24,1,75,1401,0.05353319057815846
25,1,66,1401,0.047109207708779445
26,1,79,1401,0.05638829407566024
27,1,81,1480,0.05472972972972973
28,1,57,1401,0.04068522483940043
29,0,45,1401,0.032119914346895075
30,1,72,1401,0.05139186295503212
31,0,80,1832,0.043668122270742356
32,0,61,1401,0.04354032833690221
33,1,85,1401,0.06067094932191292
34,0,53,1412,0.037535410764872525
35,1,56,1401,0.03997144896502498
36,0,109,2316,0.04706390328151986
37,1,62,1401,0.04425410421127766
38,0,69,1445,0.04775086505190312
39,1,62,1401,0.04425410421127766
40,0,55,1451,0.03790489317711923
41,0,72,1401,0.05139186295503212
42,1,60,1401,0.042826552462526764
43,0,61,1401,0.04354032833690221
44,1,72,1462,0.049247606019151846
45,1,60,1401,0.042826552462526764
46,0,57,1401,0.04068522483940043
47,1,80,1401,0.05710206995003569
48,1,74,1401,0.05281941470378301
49,0,57,1401,0.04068522483940043
50,1,68,1401,0.04853675945753034
51,1,61,1401,0.04354032833690221
52,1,56,1401,0.03997144896502498
53,1,64,1401,0.04568165596002855
54,0,69,1552,0.04445876288659794
55,1,72,1401,0.05139186295503212
56,1,72,1401,0.05139186295503212
57,1,72,1431,0.050314465408805034
58,0,60,1401,0.042826552462526764
59,1,70,1401,0.049964311206281226
60,1,62,1401,0.04425410421127766
61,1,83,1401,0.05924339757316203
62,1,53,1424,0.037219101123595506
63,0,57,1401,0.04068522483940043
64,0,63,1435,0.04390243902439024
65,1,87,2042,0.042605288932419196
66,1,75,1401,0.05353319057815846
67,1,68,1401,0.04853675945753034
68,0,61,1401,0.04354032833690221
69,1,71,1404,0.05056980056980057
70,1,70,1625,0.043076923076923075
71,1,58,1401,0.04139900071377588
72,1,57,1401,0.04068522483940043
73,0,71,1468,0.048365122615803814
74,1,75,1401,0.05353319057815846
75,1,55,1401,0.039257673090649536
76,0,53,1401,0.03783012134189864
77,1,68,1401,0.04853675945753034
78,1,64,1401,0.04568165596002855
79,1,56,1460,0.038356164383561646
80,1,67,1401,0.04782298358315489
81,0,63,1402,0.0449358059914408
82,0,73,1519,0.04805793285055958
83,1,51,1401,0.03640256959314775
84,1,82,1650,0.0496969696969697
85,1,71,1521,0.04667981591058514
86,1,65,1401,0.046395431834404
87,1,58,1401,0.04139900071377588
88,1,66,1401,0.047109207708779445
89,1,75,1401,0.05353319057815846
90,1,56,1401,0.03997144896502498
91,1,76,1401,0.05424696645253391
92,1,77,1480,0.05202702702702703
93,1,77,1401,0.054960742326909354
94,1,72,1401,0.05139186295503212
95,1,70,1401,0.049964311206281226
96,1,73,1401,0.052105638829407566
97,0,62,1401,0.04425410421127766
98,1,67,1409,0.047551454932576294
99,1,70,1401,0.049964311206281226
