,winner_idx,wins,traffic,conversion
0,0,100,1853,0.053966540744738264
1,1,69,1475,0.04677966101694915
2,1,86,1809,0.04754007739082366
3,1,57,1401,0.04068522483940043
4,1,71,1645,0.043161094224924014
5,1,79,1470,0.05374149659863946
6,1,66,1401,0.047109207708779445
7,1,87,2009,0.04330512692882031
8,1,68,1401,0.04853675945753034
9,1,58,1401,0.04139900071377588
10,1,53,1401,0.03783012134189864
11,1,77,1401,0.054960742326909354
12,0,44,1448,0.03038674033149171
13,1,157,3321,0.04727491719361638
14,0,155,3739,0.04145493447445841
15,1,149,3171,0.046988331756543676
16,1,60,1401,0.042826552462526764
17,0,86,1932,0.044513457556935816
18,0,131,2917,0.044909153239629754
19,1,70,1401,0.049964311206281226
20,1,217,5432,0.03994845360824742
21,1,57,1401,0.04068522483940043
22,1,66,1401,0.047109207708779445
23,1,90,1654,0.05441354292623942
24,0,70,1401,0.049964311206281226
25,0,72,1401,0.05139186295503212
26,1,75,1401,0.05353319057815846
27,1,59,1401,0.042112776588151324
28,0,70,1525,0.04590163934426229
29,1,105,2383,0.04406210658833403
30,1,58,1401,0.04139900071377588
31,1,57,1402,0.04065620542082739
32,1,61,1406,0.04338549075391181
33,1,104,2004,0.05189620758483034
34,1,64,1401,0.04568165596002855
35,1,75,1401,0.05353319057815846
36,1,79,1617,0.04885590599876314
37,1,117,2633,0.044436004557538926
38,1,57,1401,0.04068522483940043
39,1,149,3168,0.04703282828282828
40,1,54,1401,0.03854389721627409
41,1,57,1402,0.04065620542082739
42,1,169,3459,0.04885805145995953
43,1,53,1401,0.03783012134189864
44,1,75,1401,0.05353319057815846
45,0,83,1887,0.04398516163222046
46,0,74,1401,0.05281941470378301
47,1,87,1899,0.045813586097946286
48,1,105,1988,0.0528169014084507
49,1,159,2996,0.053070761014686246
50,0,103,2149,0.04792926942764077
51,1,62,1401,0.04425410421127766
52,1,59,1401,0.042112776588151324
53,1,64,1401,0.04568165596002855
54,1,118,2975,0.03966386554621849
55,0,191,3859,0.04949468774293859
56,0,54,1401,0.03854389721627409
57,0,58,1401,0.04139900071377588
58,1,233,5095,0.045731108930323845
59,1,120,2044,0.05870841487279843
60,1,59,1401,0.042112776588151324
61,1,53,1439,0.03683113273106324
62,1,95,1848,0.05140692640692641
63,1,69,1836,0.03758169934640523
64,0,64,1401,0.04568165596002855
65,1,200,4259,0.0469593801361822
66,1,77,1483,0.051921780175320294
67,1,75,1401,0.05353319057815846
68,1,52,1401,0.037116345467523196
69,1,93,1767,0.05263157894736842
70,1,66,1401,0.047109207708779445
71,1,71,1401,0.05067808708065667
72,1,63,1401,0.044967880085653104
73,1,76,1602,0.04744069912609238
74,1,58,1420,0.04084507042253521
75,1,143,3137,0.04558495377749442
76,1,66,1401,0.047109207708779445
77,0,50,1401,0.03568879371877231
78,1,89,1401,0.0635260528194147
79,1,74,1401,0.05281941470378301
80,1,70,1401,0.049964311206281226
81,1,64,1401,0.04568165596002855
82,1,77,1401,0.054960742326909354
83,1,63,1401,0.044967880085653104
84,1,86,1556,0.055269922879177376
85,1,80,1783,0.044868199663488505
86,1,63,1401,0.044967880085653104
87,1,76,1401,0.05424696645253391
88,0,55,1402,0.039229671897289584
89,1,80,1401,0.05710206995003569
90,1,61,1401,0.04354032833690221
91,1,113,2383,0.04741921947125472
92,1,63,1401,0.044967880085653104
93,1,85,1401,0.06067094932191292
94,1,67,1401,0.04782298358315489
95,1,72,1401,0.05139186295503212
96,1,79,1401,0.05638829407566024
97,1,59,1401,0.042112776588151324
98,1,52,1401,0.037116345467523196
99,1,62,1401,0.04425410421127766
