,winner_idx,wins,traffic,conversion
0,1,70,1401,0.049964311206281226
1,1,100,1980,0.050505050505050504
2,0,101,2323,0.043478260869565216
3,1,62,1401,0.04425410421127766
4,0,115,2638,0.04359363153904473
5,0,89,2015,0.044168734491315136
6,1,70,1401,0.049964311206281226
7,1,71,1401,0.05067808708065667
8,1,287,6575,0.04365019011406844
9,1,59,1401,0.042112776588151324
10,1,76,1401,0.05424696645253391
11,0,64,1401,0.04568165596002855
12,0,61,1401,0.04354032833690221
13,1,72,1401,0.05139186295503212
14,1,74,1410,0.0524822695035461
15,1,63,1401,0.044967880085653104
16,1,132,2619,0.050400916380297825
17,1,73,1401,0.052105638829407566
18,1,70,1401,0.049964311206281226
19,1,79,1421,0.055594651653764954
20,1,137,2874,0.0476687543493389
21,1,55,1401,0.039257673090649536
22,1,77,1401,0.054960742326909354
23,1,85,1771,0.04799548277809147
24,1,74,1401,0.05281941470378301
25,1,100,2352,0.04251700680272109
26,1,63,1504,0.04188829787234043
27,1,63,1401,0.044967880085653104
28,0,66,1401,0.047109207708779445
29,1,61,1468,0.04155313351498638
30,1,101,2216,0.04557761732851986
31,1,140,2982,0.046948356807511735
32,1,63,1401,0.044967880085653104
33,0,89,2049,0.04343582235236701
34,0,55,1401,0.039257673090649536
35,1,93,2269,0.04098721903922433
36,1,126,2435,0.05174537987679671
37,1,93,1666,0.05582232893157263
38,1,71,1483,0.04787592717464599
39,1,77,1714,0.044924154025670945
40,1,95,2297,0.0413582934262081
41,1,65,1401,0.046395431834404
42,0,67,1402,0.04778887303851641
43,1,84,2154,0.03899721448467967
44,1,64,1401,0.04568165596002855
45,0,63,1585,0.03974763406940063
46,0,78,1868,0.0417558886509636
47,1,65,1401,0.046395431834404
48,1,78,1401,0.055674518201284794
49,1,81,1401,0.057815845824411134
50,1,71,1549,0.045836023240800515
51,1,269,5513,0.04879376020315618
52,1,61,1401,0.04354032833690221
53,1,73,1401,0.052105638829407566
54,1,66,1401,0.047109207708779445
55,1,69,1401,0.04925053533190578
56,1,237,5323,0.044523764794288934
57,1,62,1401,0.04425410421127766
58,0,73,1401,0.052105638829407566
59,1,170,4048,0.04199604743083004
60,1,55,1404,0.03917378917378917
61,1,63,1401,0.044967880085653104
62,1,160,3517,0.045493318168893945
63,1,60,1401,0.042826552462526764
64,1,63,1401,0.044967880085653104
65,1,70,1401,0.049964311206281226
66,0,59,1401,0.042112776588151324
67,1,65,1401,0.046395431834404
68,1,246,5873,0.04188659969351269
69,0,164,3649,0.0449438202247191
70,1,99,2412,0.041044776119402986
71,1,57,1401,0.04068522483940043
72,0,77,1401,0.054960742326909354
73,1,63,1401,0.044967880085653104
74,1,65,1401,0.046395431834404
75,1,70,1401,0.049964311206281226
76,1,70,1421,0.04926108374384237
77,0,134,3030,0.04422442244224423
78,1,75,1401,0.05353319057815846
79,1,64,1401,0.04568165596002855
80,1,67,1401,0.04782298358315489
81,1,58,1401,0.04139900071377588
82,1,78,1401,0.055674518201284794
83,1,56,1401,0.03997144896502498
84,0,58,1401,0.04139900071377588
85,1,87,2345,0.03710021321961621
86,1,86,2164,0.03974121996303143
87,1,78,1401,0.055674518201284794
88,1,79,1954,0.040429887410440124
89,1,64,1401,0.04568165596002855
90,1,56,1401,0.03997144896502498
91,1,77,1679,0.04586063132817153
92,0,67,1401,0.04782298358315489
93,1,58,1401,0.04139900071377588
94,1,79,1863,0.042404723564143855
95,1,87,1760,0.04943181818181818
96,1,185,4310,0.042923433874709975
97,1,73,1518,0.04808959156785244
98,0,58,1401,0.04139900071377588
99,1,69,1401,0.04925053533190578
