,winner_idx,wins,traffic,conversion
0,1,60,1401,0.042826552462526764
1,1,200,4517,0.044277175116227585
2,1,149,3225,0.0462015503875969
3,0,46,1401,0.03283369022127052
4,1,60,1401,0.042826552462526764
5,0,110,2523,0.04359889021006738
6,1,71,1778,0.03993250843644545
7,0,53,1401,0.03783012134189864
8,1,76,1401,0.05424696645253391
9,1,162,3462,0.04679376083188908
10,1,69,1460,0.04726027397260274
11,1,82,1401,0.05852962169878658
12,1,76,1535,0.049511400651465795
13,0,53,1401,0.03783012134189864
14,1,66,1849,0.03569497025419145
15,1,65,1401,0.046395431834404
16,1,342,7226,0.04732908939939109
17,1,69,1542,0.04474708171206226
18,1,64,1401,0.04568165596002855
19,1,56,1447,0.038700760193503804
20,1,57,1401,0.04068522483940043
21,0,68,1401,0.04853675945753034
22,1,80,1401,0.05710206995003569
23,0,52,1401,0.037116345467523196
24,1,56,1401,0.03997144896502498
25,0,135,2952,0.04573170731707317
26,1,86,2118,0.04060434372049103
27,1,250,5220,0.04789272030651341
28,1,89,2349,0.037888463175819495
29,1,54,1401,0.03854389721627409
30,1,62,1401,0.04425410421127766
31,1,74,1401,0.05281941470378301
32,1,54,1413,0.03821656050955414
33,1,57,1401,0.04068522483940043
34,1,77,1401,0.054960742326909354
35,1,51,1415,0.03604240282685512
36,0,67,1401,0.04782298358315489
37,1,71,1401,0.05067808708065667
38,1,109,2377,0.04585612116112747
39,1,85,1430,0.05944055944055944
40,0,51,1401,0.03640256959314775
41,0,62,1401,0.04425410421127766
42,1,62,1401,0.04425410421127766
43,1,157,3688,0.0425704989154013
44,0,172,4155,0.041395908543922985
45,1,62,1402,0.0442225392296719
46,1,68,1401,0.04853675945753034
47,1,247,5633,0.04384874844665365
48,1,195,4008,0.048652694610778445
49,0,56,1402,0.039942938659058486
50,1,100,2288,0.043706293706293704
51,1,79,1401,0.05638829407566024
52,1,65,1405,0.046263345195729534
53,1,72,1401,0.05139186295503212
54,1,88,1974,0.044579533941236066
55,1,69,1401,0.04925053533190578
56,1,63,1422,0.04430379746835443
57,0,120,2279,0.05265467310223782
58,1,68,1401,0.04853675945753034
59,1,71,1401,0.05067808708065667
60,1,64,1401,0.04568165596002855
61,1,75,1401,0.05353319057815846
62,1,116,2453,0.047289033836119036
63,1,101,2068,0.0488394584139265
64,1,80,1401,0.05710206995003569
65,1,112,2510,0.04462151394422311
66,1,118,2716,0.04344624447717231
67,1,57,1401,0.04068522483940043
68,0,60,1401,0.042826552462526764
69,1,78,1401,0.055674518201284794
70,0,119,2672,0.04453592814371257
71,1,58,1401,0.04139900071377588
72,1,71,1401,0.05067808708065667
73,1,72,1401,0.05139186295503212
74,1,80,1401,0.05710206995003569
75,1,190,4369,0.0434882124055848
76,0,62,1413,0.043878273177636234
77,1,72,1401,0.05139186295503212
78,1,72,1401,0.05139186295503212
79,1,75,1401,0.05353319057815846
80,1,73,1455,0.05017182130584193
81,1,62,1401,0.04425410421127766
82,1,61,1401,0.04354032833690221
83,0,57,1401,0.04068522483940043
84,0,88,1714,0.051341890315052506
85,0,73,1612,0.04528535980148883
86,1,219,4933,0.04439489154672613
87,1,67,1401,0.04782298358315489
88,0,47,1441,0.03261623872310895
89,1,73,1445,0.05051903114186851
90,1,56,1401,0.03997144896502498
91,1,69,1635,0.04220183486238532
92,1,95,2366,0.04015215553677092
93,1,77,1401,0.054960742326909354
94,1,128,2586,0.04949729311678268
95,1,104,2108,0.04933586337760911
96,1,55,1492,0.03686327077747989
97,1,74,1440,0.05138888888888889
98,0,99,2250,0.044
99,1,77,1462,0.052667578659370724
