,winner_idx,wins,traffic,conversion
0,1,71,1401,0.05067808708065667
1,1,67,1401,0.04782298358315489
2,1,77,1401,0.054960742326909354
3,1,93,1897,0.04902477596204533
4,1,62,1401,0.04425410421127766
5,1,60,1434,0.04184100418410042
6,1,66,1401,0.047109207708779445
7,0,69,1401,0.04925053533190578
8,0,65,1585,0.04100946372239748
9,1,81,1401,0.057815845824411134
10,1,80,1401,0.05710206995003569
11,1,64,1433,0.044661549197487785
12,1,71,1401,0.05067808708065667
13,0,85,2039,0.04168710152035311
14,1,77,1401,0.054960742326909354
15,1,45,1401,0.032119914346895075
16,1,77,1401,0.054960742326909354
17,1,62,1401,0.04425410421127766
18,1,66,1401,0.047109207708779445
19,1,68,1516,0.044854881266490766
20,1,72,1706,0.04220398593200469
21,0,69,1401,0.04925053533190578
22,1,65,1401,0.046395431834404
23,1,79,1401,0.05638829407566024
24,1,70,1401,0.049964311206281226
25,1,55,1401,0.039257673090649536
26,0,63,1401,0.044967880085653104
27,0,58,1401,0.04139900071377588
28,1,165,3576,0.04614093959731544
29,1,73,1401,0.052105638829407566
30,1,61,1401,0.04354032833690221
31,1,65,1401,0.046395431834404
32,1,55,1401,0.039257673090649536
33,1,66,1401,0.047109207708779445
34,1,68,1592,0.04271356783919598
35,1,72,1401,0.05139186295503212
36,1,59,1401,0.042112776588151324
37,1,61,1401,0.04354032833690221
38,0,50,1401,0.03568879371877231
39,1,72,1401,0.05139186295503212
40,1,53,1401,0.03783012134189864
41,0,62,1462,0.04240766073871409
42,1,66,1401,0.047109207708779445
43,1,62,1401,0.04425410421127766
44,0,90,2052,0.043859649122807015
45,1,70,1401,0.049964311206281226
46,0,61,1401,0.04354032833690221
47,1,64,1401,0.04568165596002855
48,1,78,1401,0.055674518201284794
49,0,50,1401,0.03568879371877231
50,0,71,1511,0.04698874917273329
51,1,78,1401,0.055674518201284794
52,1,60,1401,0.042826552462526764
53,0,66,1401,0.047109207708779445
54,1,65,1401,0.046395431834404
55,1,69,1401,0.04925053533190578
56,0,57,1402,0.04065620542082739
57,1,70,1460,0.04794520547945205
58,0,70,1401,0.049964311206281226
59,1,55,1401,0.039257673090649536
60,1,58,1401,0.04139900071377588
61,0,73,1401,0.052105638829407566
62,1,65,1401,0.046395431834404
63,1,62,1401,0.04425410421127766
64,0,47,1414,0.03323903818953324
65,0,68,1534,0.04432855280312908
66,0,61,1401,0.04354032833690221
67,1,73,1401,0.052105638829407566
68,1,69,1401,0.04925053533190578
69,1,76,1401,0.05424696645253391
70,0,79,1401,0.05638829407566024
71,1,86,1401,0.06138472519628837
72,1,80,1945,0.04113110539845758
73,1,67,1401,0.04782298358315489
74,0,66,1401,0.047109207708779445
75,1,73,1401,0.052105638829407566
76,1,62,1401,0.04425410421127766
77,0,73,1401,0.052105638829407566
78,1,65,1401,0.046395431834404
79,0,90,1935,0.046511627906976744
80,0,86,2094,0.041069723018147083
81,1,75,1401,0.05353319057815846
82,1,78,1401,0.055674518201284794
83,1,77,1401,0.054960742326909354
84,1,72,1401,0.05139186295503212
85,1,67,1470,0.04557823129251701
86,1,62,1401,0.04425410421127766
87,0,68,1531,0.04441541476159373
88,1,61,1401,0.04354032833690221
89,1,86,1401,0.06138472519628837
90,1,67,1401,0.04782298358315489
91,1,66,1403,0.047042052744119746
92,1,56,1401,0.03997144896502498
93,1,62,1401,0.04425410421127766
94,1,62,1401,0.04425410421127766
95,1,55,1401,0.039257673090649536
96,1,69,1401,0.04925053533190578
97,1,68,1401,0.04853675945753034
98,1,63,1535,0.04104234527687296
99,1,54,1401,0.03854389721627409
